fighter,5D,Ref,event_odds_url,event_ufcstats_url,event_id,event_name
Steven Siler,175.0,160.0,https://www.bestfightodds.com/events/ufc-fight-night-31-fight-for-the-troops-iii-726,http://www.ufcstats.com/event-details/30cd319d39ee689b,ufc-fight-night-31-fight-for-the-troops-iii-726,UFC Fight Night - Fight for the Troops
Francisco Rivera,-135.0,-145.0,https://www.bestfightodds.com/events/ufc-fight-night-31-fight-for-the-troops-iii-726,http://www.ufcstats.com/event-details/30cd319d39ee689b,ufc-fight-night-31-fight-for-the-troops-iii-726,UFC Fight Night - Fight for the Troops
Derek Brunson,-170.0,-175.0,https://www.bestfightodds.com/events/ufc-fight-night-31-fight-for-the-troops-iii-726,http://www.ufcstats.com/event-details/30cd319d39ee689b,ufc-fight-night-31-fight-for-the-troops-iii-726,UFC Fight Night - Fight for the Troops
Amanda Nunes,115.0,110.0,https://www.bestfightodds.com/events/ufc-fight-night-31-fight-for-the-troops-iii-726,http://www.ufcstats.com/event-details/30cd319d39ee689b,ufc-fight-night-31-fight-for-the-troops-iii-726,UFC Fight Night - Fight for the Troops
Neil Magny,-145.0,-145.0,https://www.bestfightodds.com/events/ufc-fight-night-31-fight-for-the-troops-iii-726,http://www.ufcstats.com/event-details/30cd319d39ee689b,ufc-fight-night-31-fight-for-the-troops-iii-726,UFC Fight Night - Fight for the Troops
Seth Baczynski,135.0,115.0,https://www.bestfightodds.com/events/ufc-fight-night-31-fight-for-the-troops-iii-726,http://www.ufcstats.com/event-details/30cd319d39ee689b,ufc-fight-night-31-fight-for-the-troops-iii-726,UFC Fight Night - Fight for the Troops
Yancy Medeiros,-255.0,-260.0,https://www.bestfightodds.com/events/ufc-fight-night-31-fight-for-the-troops-iii-726,http://www.ufcstats.com/event-details/30cd319d39ee689b,ufc-fight-night-31-fight-for-the-troops-iii-726,UFC Fight Night - Fight for the Troops
Chris Camozzi,375.0,360.0,https://www.bestfightodds.com/events/ufc-fight-night-31-fight-for-the-troops-iii-726,http://www.ufcstats.com/event-details/30cd319d39ee689b,ufc-fight-night-31-fight-for-the-troops-iii-726,UFC Fight Night - Fight for the Troops
Lorenz Larkin,-420.0,-460.0,https://www.bestfightodds.com/events/ufc-fight-night-31-fight-for-the-troops-iii-726,http://www.ufcstats.com/event-details/30cd319d39ee689b,ufc-fight-night-31-fight-for-the-troops-iii-726,UFC Fight Night - Fight for the Troops
Antonio Silva,-150.0,-145.0,https://www.bestfightodds.com/events/ufc-fight-night-33-hunt-vs-bigfoot-728,http://www.ufcstats.com/event-details/ee457ef1e1c326c1,ufc-fight-night-33-hunt-vs-bigfoot-728,UFC Fight Night: Hunt vs Bigfoot
Mark Hunt,140.0,115.0,https://www.bestfightodds.com/events/ufc-fight-night-33-hunt-vs-bigfoot-728,http://www.ufcstats.com/event-details/ee457ef1e1c326c1,ufc-fight-night-33-hunt-vs-bigfoot-728,UFC Fight Night: Hunt vs Bigfoot
Mauricio Rua,125.0,110.0,https://www.bestfightodds.com/events/ufc-fight-night-33-hunt-vs-bigfoot-728,http://www.ufcstats.com/event-details/ee457ef1e1c326c1,ufc-fight-night-33-hunt-vs-bigfoot-728,UFC Fight Night: Hunt vs Bigfoot
Ryan Bader,-525.0,-570.0,https://www.bestfightodds.com/events/ufc-fight-night-33-hunt-vs-bigfoot-728,http://www.ufcstats.com/event-details/ee457ef1e1c326c1,ufc-fight-night-33-hunt-vs-bigfoot-728,UFC Fight Night: Hunt vs Bigfoot
Dylan Andrews,-140.0,-145.0,https://www.bestfightodds.com/events/ufc-fight-night-33-hunt-vs-bigfoot-728,http://www.ufcstats.com/event-details/ee457ef1e1c326c1,ufc-fight-night-33-hunt-vs-bigfoot-728,UFC Fight Night: Hunt vs Bigfoot
Bethe Correia,160.0,145.0,https://www.bestfightodds.com/events/ufc-fight-night-33-hunt-vs-bigfoot-728,http://www.ufcstats.com/event-details/ee457ef1e1c326c1,ufc-fight-night-33-hunt-vs-bigfoot-728,UFC Fight Night: Hunt vs Bigfoot
Takeya Mizugaki,-325.0,-340.0,https://www.bestfightodds.com/events/ufc-fight-night-33-hunt-vs-bigfoot-728,http://www.ufcstats.com/event-details/ee457ef1e1c326c1,ufc-fight-night-33-hunt-vs-bigfoot-728,UFC Fight Night: Hunt vs Bigfoot
Alex Garcia,-660.0,-725.0,https://www.bestfightodds.com/events/ufc-fight-night-33-hunt-vs-bigfoot-728,http://www.ufcstats.com/event-details/ee457ef1e1c326c1,ufc-fight-night-33-hunt-vs-bigfoot-728,UFC Fight Night: Hunt vs Bigfoot
Caio Magalhaes,165.0,160.0,https://www.bestfightodds.com/events/ufc-fight-night-33-hunt-vs-bigfoot-728,http://www.ufcstats.com/event-details/ee457ef1e1c326c1,ufc-fight-night-33-hunt-vs-bigfoot-728,UFC Fight Night: Hunt vs Bigfoot
Bruno Santos,-235.0,-245.0,https://www.bestfightodds.com/events/ufc-fight-night-33-hunt-vs-bigfoot-728,http://www.ufcstats.com/event-details/ee457ef1e1c326c1,ufc-fight-night-33-hunt-vs-bigfoot-728,UFC Fight Night: Hunt vs Bigfoot
Justin Scoggins,-340.0,-350.0,https://www.bestfightodds.com/events/ufc-fight-night-33-hunt-vs-bigfoot-728,http://www.ufcstats.com/event-details/ee457ef1e1c326c1,ufc-fight-night-33-hunt-vs-bigfoot-728,UFC Fight Night: Hunt vs Bigfoot
Sean Soriano,-108.0,-125.0,https://www.bestfightodds.com/events/ufc-fight-night-34-saffiedine-vs-lim-761,http://www.ufcstats.com/event-details/e5c9de15bb58b1c6,ufc-fight-night-34-saffiedine-vs-lim-761,UFC Fight Night: Saffiedine vs Lim
Tatsuya Kawajiri,-102.0,-105.0,https://www.bestfightodds.com/events/ufc-fight-night-34-saffiedine-vs-lim-761,http://www.ufcstats.com/event-details/e5c9de15bb58b1c6,ufc-fight-night-34-saffiedine-vs-lim-761,UFC Fight Night: Saffiedine vs Lim
Kiichi Kunimoto,145.0,130.0,https://www.bestfightodds.com/events/ufc-fight-night-34-saffiedine-vs-lim-761,http://www.ufcstats.com/event-details/e5c9de15bb58b1c6,ufc-fight-night-34-saffiedine-vs-lim-761,UFC Fight Night: Saffiedine vs Lim
Max Holloway,-265.0,-280.0,https://www.bestfightodds.com/events/ufc-fight-night-34-saffiedine-vs-lim-761,http://www.ufcstats.com/event-details/e5c9de15bb58b1c6,ufc-fight-night-34-saffiedine-vs-lim-761,UFC Fight Night: Saffiedine vs Lim
Will Chope,245.0,220.0,https://www.bestfightodds.com/events/ufc-fight-night-34-saffiedine-vs-lim-761,http://www.ufcstats.com/event-details/e5c9de15bb58b1c6,ufc-fight-night-34-saffiedine-vs-lim-761,UFC Fight Night: Saffiedine vs Lim
Mairbek Taisumov,-350.0,-375.0,https://www.bestfightodds.com/events/ufc-fight-night-34-saffiedine-vs-lim-761,http://www.ufcstats.com/event-details/e5c9de15bb58b1c6,ufc-fight-night-34-saffiedine-vs-lim-761,UFC Fight Night: Saffiedine vs Lim
Leandro Issa,-120.0,-130.0,https://www.bestfightodds.com/events/ufc-fight-night-34-saffiedine-vs-lim-761,http://www.ufcstats.com/event-details/e5c9de15bb58b1c6,ufc-fight-night-34-saffiedine-vs-lim-761,UFC Fight Night: Saffiedine vs Lim
Luke Rockhold,-405.0,-400.0,https://www.bestfightodds.com/events/ufc-fight-night-35-rockhold-vs-philippou-762,http://www.ufcstats.com/event-details/30a09e43f15f1d75,ufc-fight-night-35-rockhold-vs-philippou-762,UFC Fight Night: Rockhold vs Philippou
Brad Tavares,240.0,240.0,https://www.bestfightodds.com/events/ufc-fight-night-35-rockhold-vs-philippou-762,http://www.ufcstats.com/event-details/30a09e43f15f1d75,ufc-fight-night-35-rockhold-vs-philippou-762,UFC Fight Night: Rockhold vs Philippou
Lorenz Larkin,-260.0,-300.0,https://www.bestfightodds.com/events/ufc-fight-night-35-rockhold-vs-philippou-762,http://www.ufcstats.com/event-details/30a09e43f15f1d75,ufc-fight-night-35-rockhold-vs-philippou-762,UFC Fight Night: Rockhold vs Philippou
Derek Brunson,190.0,190.0,https://www.bestfightodds.com/events/ufc-fight-night-35-rockhold-vs-philippou-762,http://www.ufcstats.com/event-details/30a09e43f15f1d75,ufc-fight-night-35-rockhold-vs-philippou-762,UFC Fight Night: Rockhold vs Philippou
Yoel Romero,-210.0,-240.0,https://www.bestfightodds.com/events/ufc-fight-night-35-rockhold-vs-philippou-762,http://www.ufcstats.com/event-details/30a09e43f15f1d75,ufc-fight-night-35-rockhold-vs-philippou-762,UFC Fight Night: Rockhold vs Philippou
Beneil Dariush,185.0,160.0,https://www.bestfightodds.com/events/ufc-fight-night-35-rockhold-vs-philippou-762,http://www.ufcstats.com/event-details/30a09e43f15f1d75,ufc-fight-night-35-rockhold-vs-philippou-762,UFC Fight Night: Rockhold vs Philippou
Sam Sicilia,110.0,-105.0,https://www.bestfightodds.com/events/ufc-fight-night-35-rockhold-vs-philippou-762,http://www.ufcstats.com/event-details/30a09e43f15f1d75,ufc-fight-night-35-rockhold-vs-philippou-762,UFC Fight Night: Rockhold vs Philippou
Dustin Ortiz,190.0,190.0,https://www.bestfightodds.com/events/ufc-fight-night-35-rockhold-vs-philippou-762,http://www.ufcstats.com/event-details/30a09e43f15f1d75,ufc-fight-night-35-rockhold-vs-philippou-762,UFC Fight Night: Rockhold vs Philippou
Ramsey Nijem,-155.0,-165.0,https://www.bestfightodds.com/events/ufc-fight-night-35-rockhold-vs-philippou-762,http://www.ufcstats.com/event-details/30a09e43f15f1d75,ufc-fight-night-35-rockhold-vs-philippou-762,UFC Fight Night: Rockhold vs Philippou
Elias Silverio,-175.0,-180.0,https://www.bestfightodds.com/events/ufc-fight-night-35-rockhold-vs-philippou-762,http://www.ufcstats.com/event-details/30a09e43f15f1d75,ufc-fight-night-35-rockhold-vs-philippou-762,UFC Fight Night: Rockhold vs Philippou
Vinc Pichel,-150.0,-160.0,https://www.bestfightodds.com/events/ufc-fight-night-35-rockhold-vs-philippou-762,http://www.ufcstats.com/event-details/30a09e43f15f1d75,ufc-fight-night-35-rockhold-vs-philippou-762,UFC Fight Night: Rockhold vs Philippou
Louis Smolka,248.0,220.0,https://www.bestfightodds.com/events/ufc-fight-night-35-rockhold-vs-philippou-762,http://www.ufcstats.com/event-details/30a09e43f15f1d75,ufc-fight-night-35-rockhold-vs-philippou-762,UFC Fight Night: Rockhold vs Philippou
Trevor Smith,-130.0,-145.0,https://www.bestfightodds.com/events/ufc-fight-night-35-rockhold-vs-philippou-762,http://www.ufcstats.com/event-details/30a09e43f15f1d75,ufc-fight-night-35-rockhold-vs-philippou-762,UFC Fight Night: Rockhold vs Philippou
Gegard Mousasi,190.0,175.0,https://www.bestfightodds.com/events/ufc-fight-night-36-machida-vs-mousasi-758,http://www.ufcstats.com/event-details/51b0bb73a1da34bc,ufc-fight-night-36-machida-vs-mousasi-758,UFC Fight Night: Machida vs Mousasi
Lyoto Machida,-210.0,-215.0,https://www.bestfightodds.com/events/ufc-fight-night-36-machida-vs-mousasi-758,http://www.ufcstats.com/event-details/51b0bb73a1da34bc,ufc-fight-night-36-machida-vs-mousasi-758,UFC Fight Night: Machida vs Mousasi
Erick Silva,-1100.0,-1300.0,https://www.bestfightodds.com/events/ufc-fight-night-36-machida-vs-mousasi-758,http://www.ufcstats.com/event-details/51b0bb73a1da34bc,ufc-fight-night-36-machida-vs-mousasi-758,UFC Fight Night: Machida vs Mousasi
Viscardi Andrade,-135.0,-150.0,https://www.bestfightodds.com/events/ufc-fight-night-36-machida-vs-mousasi-758,http://www.ufcstats.com/event-details/51b0bb73a1da34bc,ufc-fight-night-36-machida-vs-mousasi-758,UFC Fight Night: Machida vs Mousasi
Charles Oliveira,-735.0,-800.0,https://www.bestfightodds.com/events/ufc-fight-night-36-machida-vs-mousasi-758,http://www.ufcstats.com/event-details/51b0bb73a1da34bc,ufc-fight-night-36-machida-vs-mousasi-758,UFC Fight Night: Machida vs Mousasi
Francisco Trinaldo,-155.0,-170.0,https://www.bestfightodds.com/events/ufc-fight-night-36-machida-vs-mousasi-758,http://www.ufcstats.com/event-details/51b0bb73a1da34bc,ufc-fight-night-36-machida-vs-mousasi-758,UFC Fight Night: Machida vs Mousasi
Jesse Ronson,145.0,140.0,https://www.bestfightodds.com/events/ufc-fight-night-36-machida-vs-mousasi-758,http://www.ufcstats.com/event-details/51b0bb73a1da34bc,ufc-fight-night-36-machida-vs-mousasi-758,UFC Fight Night: Machida vs Mousasi
Wilson Reis,195.0,170.0,https://www.bestfightodds.com/events/ufc-fight-night-36-machida-vs-mousasi-758,http://www.ufcstats.com/event-details/51b0bb73a1da34bc,ufc-fight-night-36-machida-vs-mousasi-758,UFC Fight Night: Machida vs Mousasi
Albert Tumenov,-215.0,-240.0,https://www.bestfightodds.com/events/ufc-fight-night-36-machida-vs-mousasi-758,http://www.ufcstats.com/event-details/51b0bb73a1da34bc,ufc-fight-night-36-machida-vs-mousasi-758,UFC Fight Night: Machida vs Mousasi
Ildemar Alcantara,195.0,190.0,https://www.bestfightodds.com/events/ufc-fight-night-36-machida-vs-mousasi-758,http://www.ufcstats.com/event-details/51b0bb73a1da34bc,ufc-fight-night-36-machida-vs-mousasi-758,UFC Fight Night: Machida vs Mousasi
Alexander Gustafsson,-525.0,-520.0,https://www.bestfightodds.com/events/ufc-fight-night-37-gustafsson-vs-manuwa-751,http://www.ufcstats.com/event-details/ebc1f40e00e0c481,ufc-fight-night-37-gustafsson-vs-manuwa-751,UFC Fight Night: Gustafsson vs Manuwa
Jimi Manuwa,450.0,405.0,https://www.bestfightodds.com/events/ufc-fight-night-37-gustafsson-vs-manuwa-751,http://www.ufcstats.com/event-details/ebc1f40e00e0c481,ufc-fight-night-37-gustafsson-vs-manuwa-751,UFC Fight Night: Gustafsson vs Manuwa
Michael Johnson,-150.0,-160.0,https://www.bestfightodds.com/events/ufc-fight-night-37-gustafsson-vs-manuwa-751,http://www.ufcstats.com/event-details/ebc1f40e00e0c481,ufc-fight-night-37-gustafsson-vs-manuwa-751,UFC Fight Night: Gustafsson vs Manuwa
Gunnar Nelson,-280.0,-275.0,https://www.bestfightodds.com/events/ufc-fight-night-37-gustafsson-vs-manuwa-751,http://www.ufcstats.com/event-details/ebc1f40e00e0c481,ufc-fight-night-37-gustafsson-vs-manuwa-751,UFC Fight Night: Gustafsson vs Manuwa
Omari Akhmedov,255.0,235.0,https://www.bestfightodds.com/events/ufc-fight-night-37-gustafsson-vs-manuwa-751,http://www.ufcstats.com/event-details/ebc1f40e00e0c481,ufc-fight-night-37-gustafsson-vs-manuwa-751,UFC Fight Night: Gustafsson vs Manuwa
Ilir Latifi,-135.0,-140.0,https://www.bestfightodds.com/events/ufc-fight-night-37-gustafsson-vs-manuwa-751,http://www.ufcstats.com/event-details/ebc1f40e00e0c481,ufc-fight-night-37-gustafsson-vs-manuwa-751,UFC Fight Night: Gustafsson vs Manuwa
Luke Barnatt,-430.0,-425.0,https://www.bestfightodds.com/events/ufc-fight-night-37-gustafsson-vs-manuwa-751,http://www.ufcstats.com/event-details/ebc1f40e00e0c481,ufc-fight-night-37-gustafsson-vs-manuwa-751,UFC Fight Night: Gustafsson vs Manuwa
Louis Gaudinot,-165.0,-165.0,https://www.bestfightodds.com/events/ufc-fight-night-37-gustafsson-vs-manuwa-751,http://www.ufcstats.com/event-details/ebc1f40e00e0c481,ufc-fight-night-37-gustafsson-vs-manuwa-751,UFC Fight Night: Gustafsson vs Manuwa
Mauricio Rua,-165.0,-160.0,https://www.bestfightodds.com/events/ufc-fight-night-38-shogun-vs-henderson-784,http://www.ufcstats.com/event-details/d5f820c11a121050,ufc-fight-night-38-shogun-vs-henderson-784,UFC Fight Night: Shogun vs Henderson 2
Cezar Ferreira,-380.0,-410.0,https://www.bestfightodds.com/events/ufc-fight-night-38-shogun-vs-henderson-784,http://www.ufcstats.com/event-details/d5f820c11a121050,ufc-fight-night-38-shogun-vs-henderson-784,UFC Fight Night: Shogun vs Henderson 2
Leonardo Santos,275.0,275.0,https://www.bestfightodds.com/events/ufc-fight-night-38-shogun-vs-henderson-784,http://www.ufcstats.com/event-details/d5f820c11a121050,ufc-fight-night-38-shogun-vs-henderson-784,UFC Fight Night: Shogun vs Henderson 2
Norman Parke,-305.0,-335.0,https://www.bestfightodds.com/events/ufc-fight-night-38-shogun-vs-henderson-784,http://www.ufcstats.com/event-details/d5f820c11a121050,ufc-fight-night-38-shogun-vs-henderson-784,UFC Fight Night: Shogun vs Henderson 2
Fabio Maldonado,260.0,250.0,https://www.bestfightodds.com/events/ufc-fight-night-38-shogun-vs-henderson-784,http://www.ufcstats.com/event-details/d5f820c11a121050,ufc-fight-night-38-shogun-vs-henderson-784,UFC Fight Night: Shogun vs Henderson 2
Gian Villante,-290.0,-300.0,https://www.bestfightodds.com/events/ufc-fight-night-38-shogun-vs-henderson-784,http://www.ufcstats.com/event-details/d5f820c11a121050,ufc-fight-night-38-shogun-vs-henderson-784,UFC Fight Night: Shogun vs Henderson 2
Mairbek Taisumov,-315.0,-335.0,https://www.bestfightodds.com/events/ufc-fight-night-38-shogun-vs-henderson-784,http://www.ufcstats.com/event-details/d5f820c11a121050,ufc-fight-night-38-shogun-vs-henderson-784,UFC Fight Night: Shogun vs Henderson 2
Michel Prazeres,285.0,275.0,https://www.bestfightodds.com/events/ufc-fight-night-38-shogun-vs-henderson-784,http://www.ufcstats.com/event-details/d5f820c11a121050,ufc-fight-night-38-shogun-vs-henderson-784,UFC Fight Night: Shogun vs Henderson 2
Rony Jason,-185.0,-195.0,https://www.bestfightodds.com/events/ufc-fight-night-38-shogun-vs-henderson-784,http://www.ufcstats.com/event-details/d5f820c11a121050,ufc-fight-night-38-shogun-vs-henderson-784,UFC Fight Night: Shogun vs Henderson 2
Steven Siler,170.0,170.0,https://www.bestfightodds.com/events/ufc-fight-night-38-shogun-vs-henderson-784,http://www.ufcstats.com/event-details/d5f820c11a121050,ufc-fight-night-38-shogun-vs-henderson-784,UFC Fight Night: Shogun vs Henderson 2
Ronny Markes,-840.0,-900.0,https://www.bestfightodds.com/events/ufc-fight-night-38-shogun-vs-henderson-784,http://www.ufcstats.com/event-details/d5f820c11a121050,ufc-fight-night-38-shogun-vs-henderson-784,UFC Fight Night: Shogun vs Henderson 2
Jussier Formiga,170.0,165.0,https://www.bestfightodds.com/events/ufc-fight-night-38-shogun-vs-henderson-784,http://www.ufcstats.com/event-details/d5f820c11a121050,ufc-fight-night-38-shogun-vs-henderson-784,UFC Fight Night: Shogun vs Henderson 2
Kenny Robertson,125.0,123.0,https://www.bestfightodds.com/events/ufc-fight-night-38-shogun-vs-henderson-784,http://www.ufcstats.com/event-details/d5f820c11a121050,ufc-fight-night-38-shogun-vs-henderson-784,UFC Fight Night: Shogun vs Henderson 2
Godofredo Pepey,285.0,267.0,https://www.bestfightodds.com/events/ufc-fight-night-38-shogun-vs-henderson-784,http://www.ufcstats.com/event-details/d5f820c11a121050,ufc-fight-night-38-shogun-vs-henderson-784,UFC Fight Night: Shogun vs Henderson 2
Noad Lahat,-315.0,-317.0,https://www.bestfightodds.com/events/ufc-fight-night-38-shogun-vs-henderson-784,http://www.ufcstats.com/event-details/d5f820c11a121050,ufc-fight-night-38-shogun-vs-henderson-784,UFC Fight Night: Shogun vs Henderson 2
Francimar Barroso,-135.0,-140.0,https://www.bestfightodds.com/events/ufc-fight-night-38-shogun-vs-henderson-784,http://www.ufcstats.com/event-details/d5f820c11a121050,ufc-fight-night-38-shogun-vs-henderson-784,UFC Fight Night: Shogun vs Henderson 2
Roy Nelson,-160.0,-157.0,https://www.bestfightodds.com/events/ufc-fight-night-39-minotauro-vs-nelson-790,http://www.ufcstats.com/event-details/d632d156c0549e07,ufc-fight-night-39-minotauro-vs-nelson-790,UFC Fight Night: Minotauro vs Nelson
Clay Guida,-140.0,-136.0,https://www.bestfightodds.com/events/ufc-fight-night-39-minotauro-vs-nelson-790,http://www.ufcstats.com/event-details/d632d156c0549e07,ufc-fight-night-39-minotauro-vs-nelson-790,UFC Fight Night: Minotauro vs Nelson
Tatsuya Kawajiri,130.0,116.0,https://www.bestfightodds.com/events/ufc-fight-night-39-minotauro-vs-nelson-790,http://www.ufcstats.com/event-details/d632d156c0549e07,ufc-fight-night-39-minotauro-vs-nelson-790,UFC Fight Night: Minotauro vs Nelson
John Howard,365.0,330.0,https://www.bestfightodds.com/events/ufc-fight-night-39-minotauro-vs-nelson-790,http://www.ufcstats.com/event-details/d632d156c0549e07,ufc-fight-night-39-minotauro-vs-nelson-790,UFC Fight Night: Minotauro vs Nelson
Beneil Dariush,-255.0,-270.0,https://www.bestfightodds.com/events/ufc-fight-night-39-minotauro-vs-nelson-790,http://www.ufcstats.com/event-details/d632d156c0549e07,ufc-fight-night-39-minotauro-vs-nelson-790,UFC Fight Night: Minotauro vs Nelson
Ramsey Nijem,235.0,230.0,https://www.bestfightodds.com/events/ufc-fight-night-39-minotauro-vs-nelson-790,http://www.ufcstats.com/event-details/d632d156c0549e07,ufc-fight-night-39-minotauro-vs-nelson-790,UFC Fight Night: Minotauro vs Nelson
Daniel Omielanczuk,255.0,240.0,https://www.bestfightodds.com/events/ufc-fight-night-39-minotauro-vs-nelson-790,http://www.ufcstats.com/event-details/d632d156c0549e07,ufc-fight-night-39-minotauro-vs-nelson-790,UFC Fight Night: Minotauro vs Nelson
Jared Rosholt,-280.0,-280.0,https://www.bestfightodds.com/events/ufc-fight-night-39-minotauro-vs-nelson-790,http://www.ufcstats.com/event-details/d632d156c0549e07,ufc-fight-night-39-minotauro-vs-nelson-790,UFC Fight Night: Minotauro vs Nelson
Rani Yahya,-170.0,-165.0,https://www.bestfightodds.com/events/ufc-fight-night-39-minotauro-vs-nelson-790,http://www.ufcstats.com/event-details/d632d156c0549e07,ufc-fight-night-39-minotauro-vs-nelson-790,UFC Fight Night: Minotauro vs Nelson
Thales Leites,-545.0,-565.0,https://www.bestfightodds.com/events/ufc-fight-night-39-minotauro-vs-nelson-790,http://www.ufcstats.com/event-details/d632d156c0549e07,ufc-fight-night-39-minotauro-vs-nelson-790,UFC Fight Night: Minotauro vs Nelson
Trevor Smith,465.0,435.0,https://www.bestfightodds.com/events/ufc-fight-night-39-minotauro-vs-nelson-790,http://www.ufcstats.com/event-details/d632d156c0549e07,ufc-fight-night-39-minotauro-vs-nelson-790,UFC Fight Night: Minotauro vs Nelson
Alan Omer,210.0,200.0,https://www.bestfightodds.com/events/ufc-fight-night-39-minotauro-vs-nelson-790,http://www.ufcstats.com/event-details/d632d156c0549e07,ufc-fight-night-39-minotauro-vs-nelson-790,UFC Fight Night: Minotauro vs Nelson
Erick Silva,-230.0,-215.0,https://www.bestfightodds.com/events/ufc-fight-night-40-brown-vs-silva-794,http://www.ufcstats.com/event-details/579fcdfcabd23a7b,ufc-fight-night-40-brown-vs-silva-794,UFC Fight Night: Brown vs Silva
Matt Brown,210.0,185.0,https://www.bestfightodds.com/events/ufc-fight-night-40-brown-vs-silva-794,http://www.ufcstats.com/event-details/579fcdfcabd23a7b,ufc-fight-night-40-brown-vs-silva-794,UFC Fight Night: Brown vs Silva
Lorenz Larkin,-170.0,-170.0,https://www.bestfightodds.com/events/ufc-fight-night-40-brown-vs-silva-794,http://www.ufcstats.com/event-details/579fcdfcabd23a7b,ufc-fight-night-40-brown-vs-silva-794,UFC Fight Night: Brown vs Silva
Daron Cruickshank,265.0,280.0,https://www.bestfightodds.com/events/ufc-fight-night-40-brown-vs-silva-794,http://www.ufcstats.com/event-details/579fcdfcabd23a7b,ufc-fight-night-40-brown-vs-silva-794,UFC Fight Night: Brown vs Silva
Erik Koch,-295.0,-340.0,https://www.bestfightodds.com/events/ufc-fight-night-40-brown-vs-silva-794,http://www.ufcstats.com/event-details/579fcdfcabd23a7b,ufc-fight-night-40-brown-vs-silva-794,UFC Fight Night: Brown vs Silva
Neil Magny,275.0,250.0,https://www.bestfightodds.com/events/ufc-fight-night-40-brown-vs-silva-794,http://www.ufcstats.com/event-details/579fcdfcabd23a7b,ufc-fight-night-40-brown-vs-silva-794,UFC Fight Night: Brown vs Silva
Tim Means,-305.0,-300.0,https://www.bestfightodds.com/events/ufc-fight-night-40-brown-vs-silva-794,http://www.ufcstats.com/event-details/579fcdfcabd23a7b,ufc-fight-night-40-brown-vs-silva-794,UFC Fight Night: Brown vs Silva
Ruan Potts,280.0,260.0,https://www.bestfightodds.com/events/ufc-fight-night-40-brown-vs-silva-794,http://www.ufcstats.com/event-details/579fcdfcabd23a7b,ufc-fight-night-40-brown-vs-silva-794,UFC Fight Night: Brown vs Silva
Louis Smolka,-145.0,-150.0,https://www.bestfightodds.com/events/ufc-fight-night-40-brown-vs-silva-794,http://www.ufcstats.com/event-details/579fcdfcabd23a7b,ufc-fight-night-40-brown-vs-silva-794,UFC Fight Night: Brown vs Silva
Ed Herman,135.0,145.0,https://www.bestfightodds.com/events/ufc-fight-night-40-brown-vs-silva-794,http://www.ufcstats.com/event-details/579fcdfcabd23a7b,ufc-fight-night-40-brown-vs-silva-794,UFC Fight Night: Brown vs Silva
Kyoji Horiguchi,-210.0,-210.0,https://www.bestfightodds.com/events/ufc-fight-night-40-brown-vs-silva-794,http://www.ufcstats.com/event-details/579fcdfcabd23a7b,ufc-fight-night-40-brown-vs-silva-794,UFC Fight Night: Brown vs Silva
Zak Cummings,475.0,450.0,https://www.bestfightodds.com/events/ufc-fight-night-40-brown-vs-silva-794,http://www.ufcstats.com/event-details/579fcdfcabd23a7b,ufc-fight-night-40-brown-vs-silva-794,UFC Fight Night: Brown vs Silva
Eddie Wineland,-935.0,-900.0,https://www.bestfightodds.com/events/ufc-fight-night-40-brown-vs-silva-794,http://www.ufcstats.com/event-details/579fcdfcabd23a7b,ufc-fight-night-40-brown-vs-silva-794,UFC Fight Night: Brown vs Silva
Johnny Eduardo,735.0,600.0,https://www.bestfightodds.com/events/ufc-fight-night-40-brown-vs-silva-794,http://www.ufcstats.com/event-details/579fcdfcabd23a7b,ufc-fight-night-40-brown-vs-silva-794,UFC Fight Night: Brown vs Silva
Nik Lentz,-540.0,-550.0,https://www.bestfightodds.com/events/ufc-fight-night-40-brown-vs-silva-794,http://www.ufcstats.com/event-details/579fcdfcabd23a7b,ufc-fight-night-40-brown-vs-silva-794,UFC Fight Night: Brown vs Silva
Albert Tumenov,-265.0,-275.0,https://www.bestfightodds.com/events/ufc-fight-night-40-brown-vs-silva-794,http://www.ufcstats.com/event-details/579fcdfcabd23a7b,ufc-fight-night-40-brown-vs-silva-794,UFC Fight Night: Brown vs Silva
Gegard Mousasi,-255.0,-275.0,https://www.bestfightodds.com/events/ufc-fight-night-41-munoz-vs-mousasi-799,http://www.ufcstats.com/event-details/b757c73f443d4fca,ufc-fight-night-41-munoz-vs-mousasi-799,UFC Fight Night: Munoz vs Mousasi
Luke Barnatt,-155.0,-152.0,https://www.bestfightodds.com/events/ufc-fight-night-41-munoz-vs-mousasi-799,http://www.ufcstats.com/event-details/b757c73f443d4fca,ufc-fight-night-41-munoz-vs-mousasi-799,UFC Fight Night: Munoz vs Mousasi
Sean Strickland,145.0,132.0,https://www.bestfightodds.com/events/ufc-fight-night-41-munoz-vs-mousasi-799,http://www.ufcstats.com/event-details/b757c73f443d4fca,ufc-fight-night-41-munoz-vs-mousasi-799,UFC Fight Night: Munoz vs Mousasi
Niklas Backstrom,225.0,210.0,https://www.bestfightodds.com/events/ufc-fight-night-41-munoz-vs-mousasi-799,http://www.ufcstats.com/event-details/b757c73f443d4fca,ufc-fight-night-41-munoz-vs-mousasi-799,UFC Fight Night: Munoz vs Mousasi
