,Unnamed: 0,Fighter_Name,SigStrike_Standing,SigStrike_Standing_Percent,SigStrike_Clinch,SigStrike_Clinch_Percent,SigStrike_Ground,SigStrike_Ground_Percent,Fighting_Style,Height,Weight,Octagon_Debut,Reach,Leg_Reach,Trains_At
301,0,Carlston Harris,27.0,69%,2.0,5.0,10.0,26.0,,72.0,169.0,"May. 08, 2021",76.0,42.0,
302,0,Carlton Minus,104.0,99,1.0,1.0,0.0,0.0,,70.0,159.0,"Aug. 22, 2020",75.0,42.0,
303,0,Carmelo Marrero,19.0,44%,1.0,2.0,23.0,53.0,,72.0,205.0,,,,
304,0,Caros Fodor,32.0,68%,15.0,32.0,0.0,0.0,,69.0,155.0,"Mar. 04, 2012",76.0,,
305,0,Casey Kenney,598.0,89,54.0,8.0,18.0,3.0,,67.0,136.0,"Jul. 18, 2017",70.0,36.0,
306,0,Cat Zingano,66.0,36%,44.0,24.0,71.0,39.0,,66.0,144.0,"Apr. 14, 2013",68.0,38.0,
307,0,Cathal Pendred,141.0,77,40.0,22.0,1.0,1.0,,73.0,169.0,"Jul. 19, 2014",75.0,41.0,
308,0,CB Dollaway,248.0,57,59.0,14.0,129.0,3.0,,74.0,186.0,"Jun. 21, 2008",76.0,42.5,
309,0,Cesar Arzamendia,24.0,73%,9.0,27.0,0.0,0.0,,71.0,155.0,"Nov. 21, 2015",71.0,42.0,
310,0,Cesar Marscucci,,,,,,,,,sNot Fighting,,,,
311,0,Cezar Ferreira,233.0,78,18.0,6.0,46.0,15.0,MMA,73.0,185.5,"Jun. 24, 2012",78.5,43.0,
312,0,Chad Anheliger,99.0,65%,22.0,14.0,32.0,21.0,Freestyle,66.0,147.0,"Feb. 19, 2022",64.5,37.0,
313,0,Chad Griggs,16.0,30%,12.0,23.0,25.0,47.0,,73.0,205.0,,,,
314,0,Chad Laprise,349.0,85,28.0,7.0,33.0,8.0,,70.0,171.0,"Apr. 16, 2014",71.0,40.0,
315,0,Chad Mendes,286.0,63,30.0,7.0,138.0,3.0,,66.0,146.0,"Feb. 05, 2011",66.0,37.5,
316,0,Chad Reiner,5.0,63%,3.0,38.0,0.0,0.0,,71.0,171.0,,,,
317,0,Chael Sonnen,170.0,30,79.0,14.0,316.0,5.0,,73.0,206.0,"Oct. 07, 2005",74.0,,
318,0,Chance Rencountre,43.0,88%,4.0,8.0,2.0,4.0,,74.0,171.0,"Jun. 12, 2018",75.0,42.0,
319,0,Charles Byrd,48.0,47%,15.0,15.0,40.0,39.0,,70.0,184.5,"Jul. 11, 2017",73.0,39.0,
320,0,Charles Johnson,7.0,58%,3.0,25.0,2.0,17.0,,69.0,125.5,"Jul. 23, 2022",70.0,40.0,
321,0,Charles Jourdain,559.0,74,137.0,1.0,60.0,8.0,,69.0,145.5,"May. 18, 2019",69.0,39.0,
322,0,Charles McCarthy,2.0,67%,1.0,33.0,0.0,0.0,,72.0,186.0,,,,
323,0,Charles Oliveira,427.0,58,150.0,2.0,155.0,2.0,Jiu-Jitsu,70.0,155.5,"Aug. 01, 2010",74.0,41.0,
324,0,Charles Rosa,492.0,89,23.0,4.0,38.0,7.0,Freestyle,69.0,145.0,"Oct. 04, 2014",69.0,39.0,
325,0,Charlie Brenneman,31.0,24%,18.0,14.0,80.0,62.0,,70.0,156.0,"Mar. 31, 2010",72.0,,
326,0,Charlie Ontiveros,27.0,87%,3.0,10.0,1.0,3.0,Taekwondo,74.0,155.0,"Sep. 22, 2022",74.0,42.0,
327,0,Charlie Valencia,140.0,63,44.0,20.0,37.0,17.0,,63.0,136.0,,,,
328,0,Charlie Ward,4.0,80%,1.0,20.0,0.0,0.0,,71.0,169.0,"Nov. 19, 2016",73.0,42.0,
329,0,Chas Skelly,146.0,65,54.0,24.0,26.0,12.0,MMA,71.0,146.0,"Apr. 19, 2014",72.5,42.0,
330,0,Chase Gormley,3.0,30%,2.0,20.0,5.0,50.0,,75.0,265.0,,,,
331,0,Chase Hooper,162.0,54,28.0,9.0,112.0,3.0,,73.0,163.0,"Dec. 14, 2019",74.0,41.0,
332,0,Chase Sherman,770.0,91,59.0,7.0,20.0,2.0,MMA,76.0,253.0,"Aug. 07, 2016",78.0,43.0,
333,0,Che Mills,22.0,42%,16.0,30.0,15.0,28.0,,73.0,170.0,,,,
334,0,Cheick Kongo,213.0,37,216.0,3.0,145.0,2.0,,76.0,237.0,,,,
335,0,Cheyanne Vlismas,215.0,80,38.0,14.0,15.0,6.0,MMA,63.0,115.5,"Mar. 20, 2021",63.0,36.0,
336,0,Chico Camus,221.0,73,27.0,9.0,54.0,18.0,,66.0,126.5,"Aug. 12, 2012",66.0,,
337,0,Chidi Njokuani,65.0,40%,59.0,36.0,39.0,24.0,,75.0,185.5,"Feb. 05, 2022",80.0,45.0,
338,0,Chris Avila,60.0,85%,9.0,13.0,2.0,3.0,,70.0,146.0,"Aug. 21, 2016",72.0,39.0,
339,0,Chris Barnett,100.0,68,11.0,7.0,37.0,25.0,,69.0,283.0,"Sep. 22, 2022",75.0,39.0,
340,0,Chris Beal,146.0,65,30.0,13.0,50.0,22.0,,66.0,134.0,"Apr. 26, 2014",69.0,38.0,
341,0,Chris Brennan,3.0,38%,4.0,50.0,1.0,13.0,,68.0,170.0,,,,
342,0,Chris Camozzi,655.0,82,126.0,1.0,19.0,2.0,,75.0,186.0,"Jun. 19, 2010",76.0,42.0,
343,0,Chris Cariaso,456.0,63,176.0,2.0,89.0,12.0,,63.0,126.0,"Jan. 23, 2011",63.0,,
344,0,Chris Clements,108.0,65,39.0,24.0,18.0,11.0,,70.0,170.0,"Apr. 21, 2012",70.0,,
345,0,Chris Condo,,,,,,,,0.0,0.0,,,,
346,0,Chris Cope,74.0,85%,13.0,15.0,0.0,0.0,,0.0,171.0,,,,
347,0,Chris Curtis,288.0,91,19.0,6.0,11.0,3.0,MMA,70.0,186.0,"Nov. 06, 2021",75.5,40.0,
348,0,Chris Daukaus,102.0,70,12.0,8.0,31.0,21.0,Freestyle,75.0,250.0,"Aug. 15, 2020",76.0,43.0,
349,0,Chris Dempsey,33.0,65%,12.0,24.0,6.0,12.0,,70.0,185.0,"Jul. 19, 2014",72.0,40.0,
350,0,Chris Fishgold,59.0,84%,9.0,13.0,2.0,3.0,,68.0,149.0,"Oct. 28, 2018",68.0,38.0,
351,0,Chris Gruetzemacher,309.0,69,113.0,2.0,29.0,6.0,Jiu-Jitsu,68.0,156.0,"Dec. 11, 2015",68.0,39.0,
352,0,Chris Gutierrez,438.0,92,15.0,3.0,22.0,5.0,Freestyle,69.0,135.0,"Nov. 30, 2018",67.0,39.0,
353,0,Chris Haseman,5.0,36%,5.0,36.0,4.0,29.0,,72.0,203.0,,,,
354,0,Chris Heatherly,9.0,75%,2.0,17.0,1.0,8.0,,69.0,170.0,"Aug. 23, 2014",68.0,,
355,0,Chris Holdsworth,31.0,76%,9.0,22.0,1.0,2.0,,71.0,135.0,"Dec. 01, 2013",71.0,,
356,0,Chris Indich,15.0,58%,11.0,42.0,0.0,0.0,,70.0,170.0,,,,
357,0,Chris Kelades,70.0,50%,35.0,25.0,34.0,24.0,,67.0,126.0,"Oct. 04, 2014",68.0,38.0,
358,0,Chris Leben,293.0,49,170.0,2.0,137.0,2.0,,71.0,185.5,"Apr. 09, 2005",74.0,,
359,0,Chris Lytle,630.0,71,178.0,2.0,75.0,8.0,,71.0,171.0,,,,
360,0,Chris Price,3.0,30%,7.0,70.0,0.0,0.0,,75.0,192.0,,,,
361,0,Chris Sanford,1.0,100%,0.0,0.0,0.0,0.0,,0.0,183.0,,,,
362,0,Chris Saunders,,,,,,,,0.0,156.0,,,,
363,0,Chris Spang,4.0,80%,1.0,20.0,0.0,0.0,,74.0,170.0,,,,
364,0,Chris Tickle,11.0,69%,1.0,6.0,4.0,25.0,,69.0,155.0,,,,
365,0,Chris Tuchscherer,25.0,74%,8.0,24.0,1.0,3.0,,73.0,261.0,,,,
366,0,Chris Wade,74.0,54%,37.0,27.0,26.0,19.0,,70.0,155.6,"Aug. 30, 2014",70.0,40.0,
367,0,Chris Weidman,313.0,63,51.0,10.0,134.0,2.0,,74.0,186.0,"Mar. 04, 2011",78.0,42.0,
368,0,Chris Wilson,70.0,53%,26.0,20.0,37.0,28.0,,73.0,171.0,,,,
369,0,Christian Aguilera,27.0,100,0.0,0.0,0.0,0.0,,69.0,170.5,"Jun. 13, 2020",72.0,40.0,
370,0,Christian Colombo,40.0,49%,39.0,48.0,2.0,2.0,,77.0,258.0,"Sep. 03, 2016",80.5,48.5,
371,0,Christian Morecraft,26.0,33%,5.0,6.0,47.0,60.0,,78.0,256.0,,,,
372,0,Christian Rodriguez,94.0,90%,9.0,9.0,1.0,1.0,Freestyle,67.0,146.0,"Feb. 19, 2022",71.5,36.5,
373,0,Christian Wellisch,83.0,72%,24.0,21.0,8.0,7.0,,75.0,206.0,,,,
374,0,Christina Marks,7.0,70%,3.0,30.0,0.0,0.0,,67.0,125.5,"Dec. 01, 2017",69.0,39.5,
375,0,Christos Giagos,201.0,70,38.0,13.0,50.0,17.0,Wrestler,70.0,156.0,"Oct. 25, 2014",71.5,40.0,
376,0,Chuck Liddell,444.0,73,79.0,13.0,87.0,14.0,,,205.0,,,,
377,0,Cindy Dandois,28.0,60%,8.0,17.0,11.0,23.0,,67.0,135.0,,,,
378,0,Ciryl Gane,656.0,89,61.0,8.0,24.0,3.0,Muay Thai,76.0,247.0,"Aug. 10, 2019",81.0,42.0,
379,0,CJ Fernandes,,,,,,,,0.0,0.0,,,,
380,0,CJ Vergara,117.0,67,29.0,17.0,28.0,16.0,,66.0,126.0,"Nov. 06, 2021",68.0,37.0,
381,0,Claude Patrick,19.0,20%,46.0,49.0,28.0,30.0,,71.0,171.0,,,,
382,0,Claudia Gadelha,465.0,79,62.0,11.0,63.0,11.0,Jiu-Jitsu,64.0,115.5,"Jul. 16, 2014",63.5,32.0,
383,0,Claudio Puelles,66.0,50%,7.0,5.0,58.0,44.0,Muay Thai,70.0,155.5,"Nov. 06, 2016",72.0,40.0,
384,0,Claudio Silva,168.0,71,11.0,5.0,56.0,24.0,Jiu-Jitsu,71.0,170.5,"Mar. 08, 2014",71.0,42.0,
385,0,Clay Collard,184.0,74,39.0,16.0,25.0,10.0,,71.0,146.0,"Aug. 23, 2014",73.0,41.0,
386,0,Clay Guida,630.0,57,156.0,1.0,322.0,2.0,Freestyle,67.0,154.0,"Oct. 14, 2006",70.0,38.0,
387,0,Clay Harvison,38.0,51%,26.0,35.0,11.0,15.0,,72.0,169.0,,,,
388,0,Clifford Starks,35.0,78%,3.0,7.0,7.0,16.0,,72.0,185.5,,,,
389,0,Clint Hester,191.0,77,23.0,9.0,34.0,14.0,,74.0,205.0,"Apr. 14, 2013",77.0,,
390,0,CM Punk,10.0,53%,7.0,37.0,2.0,11.0,,73.0,169.0,"Sep. 11, 2016",73.0,41.0,
391,0,Cody Brundage,29.0,44%,6.0,9.0,31.0,47.0,Wrestler,72.0,185.5,"Sep. 25, 2021",72.0,42.0,
392,0,Cody Donovan,59.0,58%,36.0,36.0,6.0,6.0,,75.0,205.0,"Dec. 16, 2012",74.0,,
393,0,Cody Durden,112.0,79,8.0,6.0,21.0,15.0,Striker,67.0,126.0,"Aug. 01, 2020",67.0,37.5,
394,0,Cody East,37.0,79%,8.0,17.0,2.0,4.0,,75.0,261.0,"Apr. 24, 2016",74.0,41.0,
395,0,Cody Garbrandt,332.0,89,17.0,5.0,23.0,6.0,Freestyle,68.0,126.0,"Jan. 03, 2015",65.5,38.0,
396,0,Cody Gibson,62.0,62%,32.0,32.0,6.0,6.0,,70.0,135.0,"Feb. 22, 2014",71.0,,
397,0,Cody McKenzie,67.0,71%,12.0,13.0,15.0,16.0,,72.0,155.0,"Dec. 05, 2010",72.0,,
398,0,Cody Pfister,35.0,58%,13.0,22.0,12.0,20.0,,70.0,155.0,"Feb. 14, 2015",73.0,40.0,
399,0,Cody Stamann,389.0,71,87.0,16.0,71.0,13.0,Freestyle,66.5,135.5,"Jul. 08, 2017",64.5,35.0,
400,0,Colby Covington,799.0,78,107.0,1.0,112.0,1.0,,71.0,170.5,"Aug. 23, 2014",72.0,41.0,
401,0,Cole Escovedo,96.0,78%,18.0,15.0,9.0,7.0,,68.0,134.0,,,,
402,0,Cole Miller,476.0,79,70.0,12.0,59.0,10.0,,73.0,146.0,"Jun. 23, 2007",74.0,41.0,
403,0,Cole Smith,,,,,,,,,,,,,
404,0,Cole Williams,,,,,,,,,,,,,
405,0,Colin Fletcher,86.0,92%,5.0,5.0,2.0,2.0,,74.0,155.0,,,,
406,0,Colin Robinson,0.0,0%,16.0,44.0,20.0,56.0,,76.0,238.0,,,,
407,0,Collin Anglin,97.0,80%,17.0,14.0,7.0,6.0,,69.0,146.0,"Jul. 31, 2021",71.0,38.0,
408,0,Collin Hart,75.0,79%,20.0,21.0,0.0,0.0,,74.0,184.5,,,,
409,0,Colton Smith,30.0,56%,17.0,31.0,7.0,13.0,,72.0,156.0,,,,
410,0,Conor McGregor,461.0,77,61.0,10.0,77.0,13.0,,69.0,156.0,"Apr. 06, 2013",74.0,40.0,
411,0,Corey Anderson,423.0,59,116.0,1.0,182.0,2.0,,75.0,205.0,"Jul. 06, 2014",79.0,44.0,
412,0,Corey Hill,33.0,46%,16.0,23.0,22.0,31.0,,76.0,155.0,,,,
413,0,Cortney Casey,640.0,78,95.0,12.0,81.0,10.0,MMA,67.0,126.0,"Jul. 18, 2015",67.0,35.0,
414,0,Cory Hendricks,37.0,79%,10.0,21.0,0.0,0.0,,75.0,204.0,,,,
415,0,Cory McKenna,132.0,75,12.0,7.0,33.0,19.0,MMA,63.0,126.0,"Nov. 14, 2020",58.5,36.0,
416,0,Cory Sandhagen,657.0,85,32.0,4.0,88.0,11.0,,71.0,135.5,"Jan. 28, 2018",70.0,40.0,
417,0,Cory Walmsley,1.0,50%,1.0,50.0,0.0,0.0,,72.0,205.0,,,,
418,0,Court McGee,1050.0,8,78.0,6.0,115.0,9.0,,71.0,170.0,"Jun. 19, 2010",75.5,41.5,
419,0,Courtney Turner,,,,,,,,0.0,0.0,,,,
420,0,Crafton Wallace,5.0,100%,0.0,0.0,0.0,0.0,,72.0,186.0,,,,
421,0,Craig White,13.0,54%,2.0,8.0,9.0,38.0,,74.0,171.0,"May. 27, 2018",76.0,42.0,
422,0,Cristiano Marcello,151.0,89,17.0,10.0,2.0,1.0,,69.0,156.0,"Jun. 02, 2012",72.0,,
423,0,Cristina Stanciu,34.0,77%,2.0,5.0,8.0,18.0,,64.0,114.0,"Apr. 10, 2016",64.0,39.0,
424,0,Cub Swanson,1233.0,7,162.0,1.0,162.0,1.0,Brazilian Jiu-Jitsu,68.0,145.5,"Nov. 12, 2011",70.0,38.0,
425,0,Cung Le,124.0,93,9.0,7.0,0.0,0.0,,70.0,186.0,,,,
426,0,Curt Warburton,43.0,63%,18.0,26.0,7.0,10.0,,72.0,156.0,,,,
427,0,Curtis Blaydes,246.0,45,73.0,13.0,225.0,4.0,MMA,76.0,260.0,"Apr. 10, 2016",80.0,46.0,
428,0,Curtis Millender,254.0,94,10.0,4.0,5.0,2.0,,74.0,170.5,"Feb. 18, 2018",76.0,45.0,
429,0,Curtis Stout,6.0,86%,0.0,0.0,1.0,14.0,,73.0,183.0,,,,
430,0,Cynthia Calvillo,535.0,85,19.0,3.0,78.0,12.0,Freestyle,64.0,125.5,"Mar. 05, 2017",64.0,37.0,
431,0,Cyril Asker,20.0,35%,4.0,7.0,33.0,58.0,,72.0,243.5,"Apr. 10, 2016",74.0,42.0,
432,0,Cyrille Diabate,182.0,70,24.0,9.0,54.0,21.0,,78.0,205.0,"May. 29, 2010",81.0,,
433,0,Da'Mon Blackshear,,,,,,,,,,,,,
434,0,Da-un Jung,153.0,77,21.0,11.0,26.0,13.0,MMA,76.0,205.6,"Aug. 31, 2019",78.5,40.5,
435,0,Daichi Abe,146.0,85,11.0,6.0,14.0,8.0,,69.0,170.5,"Sep. 22, 2017",71.5,42.0,
436,0,Daiju Takase,0.0,0 %,0.0,0.0,0.0,0.0,,72.0,163.0,,,,
437,0,Dakota Bush,49.0,94%,2.0,4.0,1.0,2.0,Freestyle,70.0,155.5,"Apr. 17, 2021",73.5,39.0,
438,0,Dalcha Lungiambula,96.0,50%,44.0,23.0,52.0,27.0,Boxing,68.0,185.6,"Jun. 29, 2019",76.0,40.0,
439,0,Dale Hartt,14.0,100,0.0,0.0,0.0,0.0,,68.0,156.0,,,,
440,0,Damacio Page,60.0,57%,21.0,20.0,24.0,23.0,,66.0,135.0,,,,
441,0,DaMarques Johnson,80.0,60%,20.0,15.0,34.0,25.0,,73.0,183.0,,,,
442,0,Damian Grabowski,58.0,83%,11.0,16.0,1.0,1.0,,73.0,261.4,"Feb. 07, 2016",75.0,41.0,
443,0,Damian Stasiak,116.0,85,8.0,6.0,13.0,9.0,,68.0,133.0,"Apr. 11, 2015",70.0,40.0,
444,0,Damien Brown,208.0,86,13.0,5.0,21.0,9.0,,70.0,156.0,"Mar. 20, 2016",68.5,42.5,
445,0,Damir Hadzovic,254.0,78,35.0,11.0,36.0,11.0,,69.0,156.0,"Apr. 10, 2016",70.0,40.0,
446,0,Damir Ismagulov,255.0,84,8.0,3.0,41.0,13.0,,70.0,155.0,"Dec. 02, 2018",74.0,40.0,
447,0,Damon Jackson,125.0,59,41.0,19.0,47.0,22.0,Grappler,71.0,145.5,"Aug. 30, 2014",71.0,41.5,
448,0,Dan Argueta,,,,,,,,,,,,,
449,0,Dan Barrera,0.0,0%,6.0,50.0,6.0,50.0,,69.0,170.0,,,,
450,0,Dan Christison,78.0,64%,36.0,30.0,7.0,6.0,,80.0,265.0,,,,
451,0,Dan Cramer,3.0,10%,3.0,10.0,23.0,79.0,,74.0,170.0,,,,
452,0,Dan Evensen,0.0,0%,2.0,100.0,0.0,0.0,,75.0,242.0,,,,
453,0,Dan Hardy,200.0,66,69.0,23.0,35.0,12.0,,72.0,169.0,"Oct. 18, 2008",72.0,,
454,0,Dan Henderson,522.0,48,271.0,2.0,289.0,2.0,,71.0,184.0,"May. 15, 1998",74.0,39.0,
455,0,Dan Hooker,783.0,86,74.0,8.0,55.0,6.0,MMA,72.0,145.0,"Jun. 28, 2014",75.0,42.5,
456,0,Dan Ige,496.0,76,46.0,7.0,108.0,1.0,,67.0,145.5,"Jul. 25, 2017",71.0,38.0,
457,0,Dan Lauzon,21.0,60%,7.0,20.0,7.0,20.0,,70.0,155.0,,,,
458,0,Dan Miller,215.0,70,44.0,14.0,50.0,16.0,,73.0,184.0,"Sep. 17, 2008",74.0,,
459,0,Dan Moret,56.0,58%,33.0,34.0,7.0,7.0,,72.0,155.0,"Apr. 15, 2018",73.0,42.5,
460,0,Dan Severn,0.0,0 %,0.0,0.0,0.0,0.0,,0.0,0.0,,,,
461,0,Dan Stittgen,46.0,81%,11.0,19.0,0.0,0.0,,73.0,170.0,,,,
462,0,Daniel Cormier,722.0,59,258.0,2.0,236.0,1.0,,71.0,236.0,"May. 20, 2012",72.5,41.5,
463,0,Daniel Jolly,12.0,86%,2.0,14.0,0.0,0.0,,73.0,204.0,"Jul. 25, 2017",75.0,43.0,
464,0,Daniel Kelly,242.0,69,53.0,15.0,55.0,16.0,,72.0,186.0,"Nov. 07, 2014",70.5,43.0,
465,0,Daniel Omielanczuk,196.0,59,107.0,3.0,29.0,9.0,,72.0,248.0,"Sep. 21, 2013",74.0,41.0,
466,0,Daniel Pineda,133.0,54,16.0,6.0,98.0,40.0,Freestyle,67.0,145.0,"Jan. 21, 2012",69.0,38.0,
467,0,Daniel Roberts,34.0,69%,7.0,14.0,8.0,16.0,,70.0,171.0,,,,
468,0,Daniel Rodriguez,772.0,95,9.0,1.0,31.0,4.0,Freestyle,73.0,189.0,"Feb. 15, 2020",74.0,41.0,
469,0,Daniel Santos,46.0,94%,3.0,6.0,0.0,0.0,,67.0,135.0,"Apr. 09, 2022",67.0,37.0,
470,0,Daniel Sarafian,,,,,,,,0.0,185.0,,,,
471,0,Daniel Spitz,93.0,89%,8.0,8.0,4.0,4.0,,79.0,240.0,"Mar. 05, 2017",82.0,45.0,
472,0,Daniel Spohn,25.0,57%,11.0,25.0,8.0,18.0,,76.0,206.0,"Jul. 18, 2017",78.0,,
473,0,Daniel Teymur,114.0,69,27.0,16.0,24.0,15.0,,65.0,144.5,"Jul. 16, 2017",69.0,38.0,
474,0,Daniel Zellhuber,153.0,92,9.0,5.0,5.0,3.0,Freestyle,73.0,155.0,"Sep. 17, 2022",77.0,43.5,
475,0,Danielle Taylor,195.0,95,10.0,5.0,1.0,0.0,,60.0,115.3,"Aug. 07, 2016",60.0,34.0,
476,0,Danillo Villefort,36.0,72%,4.0,8.0,10.0,20.0,,73.0,170.0,,,,
477,0,Danilo Belluardo,8.0,62%,0.0,0.0,5.0,38.0,,72.0,156.0,"Jun. 01, 2019",74.5,39.0,
478,0,Danilo Marques,27.0,49%,0.0,0.0,28.0,51.0,,78.0,205.5,"Sep. 26, 2020",77.0,45.0,
479,0,Danny Abbadi,42.0,71%,14.0,24.0,3.0,5.0,,71.0,156.0,,,,
480,0,Danny Castillo,317.0,52,110.0,1.0,187.0,3.0,,69.0,156.0,"Mar. 04, 2011",71.0,,
481,0,Danny Chavez,109.0,83,11.0,8.0,12.0,9.0,,68.0,145.0,"Aug. 15, 2020",67.0,38.0,
482,0,Danny Henry,61.0,58%,6.0,6.0,38.0,36.0,,72.0,146.0,"Jul. 16, 2017",73.0,40.0,
483,0,Danny Martinez,151.0,74,42.0,20.0,12.0,6.0,,65.0,125.0,,,,
484,0,Danny Mitchell,54.0,71%,15.0,20.0,7.0,9.0,,74.0,171.0,"Mar. 08, 2014",74.0,,
485,0,Danny Roberts,214.0,60,81.0,23.0,61.0,17.0,Striker,73.0,170.5,"Dec. 10, 2015",74.0,42.0,
486,0,Dante Rivera,9.0,26%,24.0,71.0,1.0,3.0,,72.0,185.0,,,,
487,0,Danyelle Wolf,68.0,96%,3.0,4.0,0.0,0.0,,71.0,146.0,"Sep. 10, 2022",70.0,41.0,
488,0,Darian Weeks,175.0,87,24.0,12.0,3.0,1.0,,71.5,187.0,"Dec. 04, 2021",72.0,40.0,
489,0,Darko Stosic,86.0,68%,21.0,17.0,19.0,15.0,,72.0,205.0,"Jul. 22, 2018",76.0,42.0,
490,0,Daron Cruickshank,276.0,72,62.0,16.0,43.0,11.0,,68.0,155.0,"Jun. 02, 2012",72.0,,
491,0,Darrel Gholar,,,,,,,,68.0,198.0,,,,
492,0,Darrell Horcher,39.0,44%,25.0,28.0,25.0,28.0,,70.0,155.0,"Apr. 17, 2016",72.0,38.5,
493,0,Darrell Montague,39.0,98%,1.0,3.0,0.0,0.0,,66.0,125.5,"Oct. 20, 2013",67.0,,
494,0,Darren Elkins,585.0,55,231.0,2.0,254.0,2.0,Freestyle,70.0,145.5,"Mar. 21, 2010",71.0,39.0,
495,0,Darren Stewart,223.0,57,116.0,3.0,53.0,14.0,MMA,72.0,204.5,"Nov. 20, 2016",74.0,41.5,
496,0,Darren Till,255.0,75,38.0,11.0,47.0,14.0,Muay Thai,72.0,185.5,"May. 30, 2015",74.5,42.0,
497,0,Darren Uyenoyama,49.0,58%,10.0,12.0,26.0,31.0,,66.0,125.0,"Nov. 12, 2011",64.0,,
498,0,Darrick Minner,56.0,44%,30.0,24.0,40.0,32.0,Grappler,67.0,146.0,"Feb. 29, 2020",69.5,39.0,
499,0,Darrill Schoonover,6.0,38%,7.0,44.0,3.0,19.0,,74.0,254.0,,,,
500,0,Dashon Johnson,8.0,44%,7.0,39.0,3.0,17.0,,67.0,146.0,"Jun. 28, 2014",70.0,,
501,0,Dave Beneteau,,,,,,,,0.0,0.0,,,,
502,0,Dave Berry,,,,,,,,0.0,0.0,,,,
503,0,Dave Galera,8.0,32%,5.0,20.0,12.0,48.0,,71.0,136.0,,,,
504,0,Dave Herman,99.0,66%,27.0,18.0,24.0,16.0,,76.0,242.0,"Jun. 12, 2011",76.0,,
505,0,Dave Menne,50.0,47%,39.0,37.0,17.0,16.0,,70.0,171.0,,,,
506,0,Dave Strasser,23.0,37%,15.0,24.0,24.0,39.0,,70.0,170.0,,,,
507,0,Davey Grant,453.0,83,44.0,8.0,47.0,9.0,MMA,68.0,135.5,"Dec. 01, 2013",69.0,40.0,
508,0,Davi Ramos,159.0,78,20.0,10.0,24.0,12.0,,66.0,156.0,"Mar. 12, 2017",70.0,37.5,
509,0,David Baron,5.0,71%,2.0,29.0,0.0,0.0,,66.0,155.0,,,,
510,0,David Bielkheden,4.0,9%,20.0,45.0,20.0,45.0,,70.0,157.0,,,,
511,0,David Branch,68.0,50%,48.0,35.0,21.0,15.0,,73.0,185.5,"Jul. 03, 2010",78.0,42.0,
512,0,David Dodd,,,,,,,,0.0,0.0,,,,
513,0,David Dvorak,154.0,84,25.0,14.0,4.0,2.0,MMA,65.0,137.0,"Mar. 14, 2020",68.5,37.0,
514,0,David Heath,51.0,75%,8.0,12.0,9.0,13.0,,71.0,205.0,,,,
515,0,David Hood,,,,,,,,0.0,0.0,,,,
516,0,David Lee,6.0,46%,7.0,54.0,0.0,0.0,,70.0,155.0,,,,
517,0,David Levicki,,,,,,,,0.0,0.0,,,,
518,0,David Loiseau,52.0,31%,57.0,34.0,57.0,34.0,,72.0,185.0,,,,
519,0,David Michaud,88.0,65%,21.0,16.0,26.0,19.0,,69.0,156.0,"May. 24, 2014",72.0,,
520,0,David Mitchell,69.0,58%,28.0,24.0,21.0,18.0,,72.0,170.0,"Sep. 22, 2022",76.0,,
521,0,David Onama,182.0,81,22.0,10.0,22.0,10.0,Striker,71.0,145.0,"Oct. 23, 2021",74.0,40.0,
522,0,David Roberts,,,,,,,,0.0,0.0,,,,
523,0,David Terrell,3.0,16%,7.0,37.0,9.0,47.0,,72.0,184.0,,,,
524,0,David Teymur,270.0,90,21.0,7.0,8.0,3.0,,69.0,156.0,"Feb. 27, 2016",73.0,41.0,
525,0,David Velasquez,,,,,,,,0.0,0.0,,,,
526,0,David Zawada,190.0,80,42.0,18.0,6.0,3.0,MMA,72.0,170.5,"Jul. 22, 2018",75.0,41.5,
527,0,Dean Barry,26.0,72%,8.0,22.0,2.0,6.0,,70.0,170.5,"Sep. 22, 2022",72.0,39.0,
528,0,Dean Lister,66.0,77%,4.0,5.0,16.0,19.0,,73.0,186.0,,,,
529,0,DeAnna Bennett,27.0,57%,19.0,40.0,1.0,2.0,,64.0,126.0,"Dec. 01, 2017",68.0,37.5,
530,0,Deiveson Figueiredo,355.0,71,36.0,7.0,106.0,2.0,Boxing,65.0,125.0,"Jun. 03, 2017",68.0,38.0,
531,0,Delson Heleno,1.0,33%,2.0,67.0,0.0,0.0,,71.0,185.0,,,,
532,0,Demetrious Johnson,726.0,56,400.0,3.0,165.0,1.0,,63.0,125.0,"Feb. 05, 2011",66.0,34.5,
533,0,Demian Maia,371.0,50,89.0,12.0,279.0,3.0,Jiu-Jitsu,73.0,170.5,"Oct. 20, 2007",72.0,42.5,
534,0,Denis Kang,31.0,46%,6.0,9.0,31.0,46.0,,71.0,185.0,,,,
535,0,Denis Stojnic,4.0,17%,3.0,13.0,16.0,70.0,,71.0,241.0,,,,
536,0,Denis Tiuliulin,82.0,79%,16.0,15.0,6.0,6.0,,73.0,200.0,"Mar. 26, 2022",77.0,43.0,
537,0,Denise Gomes,110.0,90,12.0,10.0,0.0,0.0,,62.0,115.0,,,,
538,0,Dennis Bermudez,461.0,53,159.0,1.0,250.0,2.0,,66.0,155.8,"Dec. 04, 2011",66.0,38.0,
539,0,Dennis Hallman,23.0,24%,20.0,21.0,51.0,54.0,,69.0,159.0,,,,
