,Unnamed: 0,Fighter_A,Fighter_B,A_Kd,B_Kd,A_Sig_strike_land,A_Sig_strike_att,B_Sig_strike_land,B_Sig_strike_att,A_Sig_strike_percent,B_Sig_strike_percent,A_Total_Strikes,B_Total_Strikes,A_Total_Strikes_land,A_Total_Strikes_att,B_Total_Strikes_land,B_Total_Strikes_att,A_Total_Strikes_percent,B_Total_Strikes_percent,A_Takedowns_land,A_Takedowns_att,B_Takedowns_land,B_Takedowns_att,A_Takedown_percent,B_Takedown_percent,A_Sub_Attempts_land,A_Sub_Attempts_att,B_Sub_Attempts_land,B_Sub_Attempts_att,A_Rev,B_Rev,A_Ctrl_time_min,A_Ctrl_time_sec,B_Ctrl_time_min,B_Ctrl_time_sec,A_Ctrl_time_tot,B_Ctrl_time_tot,details,event_title,event_url,date,Winner
5244,0,Dwight Grant,Dustin Stoltzfus,0,0,52,100,49,112,0.52,0.43,54 of 102,102 of 173,54,102,102,173,0.5294117647058824,0.5895953757225434,0,0,2,5,,0.4,0,,0,,0,0,0,0.0,4,17.0,0.0,257.0,Mike Bell                                     28 - 29.          Derek Cleary                                     28 - 29.          Chris Lee                                     28 - 29.,UFC Fight Night: Ortega vs. Rodriguez,http://www.ufcstats.com/event-details/8fd76e1b49c00ae2,"July 16, 2022",Dustin Stoltzfus
5245,0,Brock Larson,Carlo Prater,1,0,8,11,0,2,0.72,0.0,8 of 11,0 of 2,8,11,0,2,0.7272727272727273,0.0,0,0,0,0,,,0,,0,,0,0,0,3.0,0,0.0,3.0,0.0,Punch to Head At Distance,WEC 35: Condit vs. Miura,http://www.ufcstats.com/event-details/a85998eb79650b2c,"August 03, 2008",Brock Larson
5246,0,Muslim Salikhov,Alex Garcia,0,0,10,27,6,24,0.37,0.25,10 of 27,21 of 39,10,27,21,39,0.3703703703703703,0.5384615384615384,0,0,3,7,,0.4285714285714285,0,,1,,0,0,0,0.0,3,8.0,0.0,188.0,Rear Naked Choke,UFC Fight Night: Bisping vs. Gastelum,http://www.ufcstats.com/event-details/e7bc606d269896aa,"November 25, 2017",Alex Garcia
5247,0,Josh Thomson,Gesias Cavalcante,0,0,16,39,14,45,0.41,0.31,57 of 81,40 of 76,57,81,40,76,0.7037037037037037,0.5263157894736842,1,4,1,3,0.25,0.3333333333333333,1,,2,,0,0,6,35.0,5,26.0,395.0,326.0,Ralph McKnight                                     28 - 29.          Steve Morrow                                     28 - 29.          Susan Thomas-Gitlin                                     27 - 30.,Strikeforce - Diaz vs. Noons 2,http://www.ufcstats.com/event-details/0597a4528ebd1307,"October 09, 2010",Josh Thomson
5248,0,Alan Jouban,Richard Walsh,0,0,12,25,10,20,0.48,0.5,12 of 25,14 of 25,12,25,14,25,0.48,0.56,0,0,0,0,,,0,,0,,0,0,0,1.0,0,17.0,1.0,17.0,Elbow to Head In Clinch,UFC 184: Rousey vs Zingano,http://www.ufcstats.com/event-details/ad4e9055bf8cd04d,"February 28, 2015",Alan Jouban
5249,0,Brad Riddell,Alex Da,0,0,67,166,54,112,0.4,0.48,86 of 185,70 of 133,86,185,70,133,0.4648648648648649,0.5263157894736842,1,6,3,9,0.1666666666666666,0.3333333333333333,0,,1,,0,1,1,24.0,5,17.0,84.0,317.0,Mike Bell                                     28 - 29.          Ahmed Korchi                                     28 - 29.          Clemens Werner                                     28 - 29.,UFC 253: Adesanya vs. Costa,http://www.ufcstats.com/event-details/e69c5ce12f4e762b,"September 26, 2020",Brad Riddell
5250,0,Mark Coleman,Allan Goes,0,0,10,13,0,5,0.76,0.0,11 of 14,0 of 5,11,14,0,5,0.7857142857142857,0.0,0,0,0,1,,0.0,0,,0,,0,0,0,,0,,,,Knees to Head From Front Headlock,PRIDE 13: Collision Course,http://www.ufcstats.com/event-details/bf41b5131545da12,"March 25, 2001",Mark Coleman
5251,0,Neil Seery,Louis Smolka,1,0,21,43,23,45,0.48,0.51,92 of 121,36 of 58,92,121,36,58,0.7603305785123967,0.6206896551724138,0,0,6,10,,0.6,3,,5,,0,0,0,34.0,12,4.0,34.0,724.0,Derek Cleary                                     27 - 30.          Lester Griffin                                     27 - 30.          Chris Lee                                     27 - 30.,UFC 189: Mendes vs McGregor,http://www.ufcstats.com/event-details/3be081c29bf734d9,"July 11, 2015",Louis Smolka
5252,0,Muhammed Lawal,Travis Wiuff,0,0,8,20,3,14,0.4,0.21,8 of 20,3 of 14,8,20,3,14,0.4,0.2142857142857142,1,3,0,0,0.3333333333333333,,0,,0,,0,0,0,,0,,,,Punches to Head On Ground,Sengoku - Fifth Battle,http://www.ufcstats.com/event-details/349aaa3da11eb587,"September 28, 2008",Muhammed Lawal
5253,0,Darren Elkins,Hacran Dias,0,0,37,97,30,52,0.38,0.57,77 of 140,65 of 93,77,140,65,93,0.55,0.6989247311827957,1,6,5,6,0.1666666666666666,0.8333333333333334,1,,0,,0,0,2,43.0,7,53.0,163.0,473.0,Hallison Pontes                                     28 - 29.          Tony Weeks                                     28 - 29.          Guilherme Bravo                                     27 - 30.,UFC Fight Night: Machida vs Dollaway,http://www.ufcstats.com/event-details/4e5bbc4566049cbf,"December 20, 2014",Hacran Dias
5254,0,Dave Strasser,Romie Aram,0,1,60,125,24,70,0.48,0.34,107 of 176,78 of 125,107,176,78,125,0.6079545454545454,0.624,1,2,2,4,0.5,0.5,0,,0,,0,0,4,44.0,4,54.0,284.0,294.0,Cecil Peoples                                     27 - 30.          Jeff Mullen                                     27 - 30.          Doug Crosby                                     27 - 30.,UFC 42: Sudden Impact,http://www.ufcstats.com/event-details/ae58685caf8e4a0d,"April 25, 2003",Dave Strasser
5255,0,Matt Serra,Georges St-Pierre,2,0,20,40,6,23,0.5,0.26,20 of 40,6 of 23,20,40,6,23,0.5,0.2608695652173913,0,0,0,1,,0.0,0,,0,,0,0,0,0.0,0,5.0,0.0,5.0,Punches to Head At Distance,UFC 69: Shootout,http://www.ufcstats.com/event-details/c1684f00c626f4c0,"April 07, 2007",Matt Serra
5256,0,Vagner Rocha,Donald Cerrone,0,0,46,106,86,145,0.43,0.59,47 of 108,87 of 146,47,108,87,146,0.4351851851851852,0.5958904109589042,1,7,0,1,0.1428571428571428,0.0,0,,0,,0,0,0,56.0,0,40.0,56.0,40.0,Dave Hagen                                     27 - 30.          Nelson Hamilton                                     27 - 30.          Chris Franco                                     26 - 30.,UFC 131: Dos Santos vs Carwin,http://www.ufcstats.com/event-details/aac5ac38148f0528,"June 11, 2011",Donald Cerrone
5257,0,Scott Ferrozzo,David Abbott,0,0,60,94,21,50,0.63,0.42,180 of 216,27 of 56,180,216,27,56,0.8333333333333334,0.4821428571428571,0,1,0,1,0.0,0.0,0,,0,,0,0,0,,0,,,,,UFC 11: The Proving Ground,http://www.ufcstats.com/event-details/6ceff86fae4f6b3b,"September 20, 1996",Scott Ferrozzo
5258,0,Eric Schafer,Jason Brilz,0,0,27,81,70,145,0.33,0.48,52 of 107,130 of 206,52,107,130,206,0.4859813084112149,0.6310679611650486,2,3,3,6,0.6666666666666666,0.5,1,,1,,1,1,1,45.0,7,12.0,105.0,432.0,Don Bates                                     28 - 29.          Joe Garcia                                     28 - 29.          Curtis Thrasher                                     28 - 29.,UFC Live: Vera vs Jones,http://www.ufcstats.com/event-details/3795fca327cbcf23,"March 21, 2010",Jason Brilz
5259,0,Daniel Cormier,Volkan Oezdemir,0,0,32,61,38,82,0.52,0.46,84 of 113,42 of 86,84,113,42,86,0.7433628318584071,0.4883720930232558,2,3,0,0,0.6666666666666666,,1,,0,,0,0,1,43.0,0,7.0,103.0,7.0,Punches to Head From Crucifix,UFC 220: Miocic vs. Ngannou,http://www.ufcstats.com/event-details/02177caefe7c07d4,"January 20, 2018",Daniel Cormier
5260,0,Luke Rockhold,Cory Devela,1,0,20,22,1,2,0.9,0.5,22 of 24,1 of 2,22,24,1,2,0.9166666666666666,0.5,0,0,0,0,,,1,,0,,0,0,0,,0,,,,Rear Naked Choke,Strikeforce Challengers 2,http://www.ufcstats.com/event-details/56b8b24f65f9f057,"June 19, 2009",Luke Rockhold
5261,0,Alen Amedovski,John Phillips,0,1,2,11,5,8,0.18,0.62,2 of 11,5 of 8,2,11,5,8,0.1818181818181818,0.625,0,0,0,0,,,0,,0,,0,0,0,0.0,0,2.0,0.0,2.0,Punch to Head At Distance,UFC Fight Night: Hermansson vs. Cannonier,http://www.ufcstats.com/event-details/1bf49bf829964144,"September 28, 2019",John Phillips
5262,0,Forrest Griffin,Tito Ortiz,0,0,70,206,24,75,0.33,0.32,91 of 231,56 of 109,91,231,56,109,0.3939393939393939,0.5137614678899083,0,1,3,9,0.0,0.3333333333333333,0,,0,,1,0,1,11.0,4,9.0,71.0,249.0,Glenn Trowbridge                                     29 - 28.          Lester Griffin                                     27 - 30.          Marcos Rosales                                     28 - 29.,UFC 106: Ortiz vs Griffin 2,http://www.ufcstats.com/event-details/84a067c46306a737,"November 21, 2009",Forrest Griffin
5263,0,Sijara Eubanks,Lauren Murphy,0,0,75,213,49,125,0.35,0.39,96 of 238,71 of 147,96,238,71,147,0.4033613445378151,0.4829931972789115,2,4,0,2,0.5,0.0,0,,0,,0,0,4,50.0,0,10.0,290.0,10.0,Doug Crosby                                     28 - 29.          Derek Cleary                                     27 - 30.          Sal D'amato                                     27 - 30.,UFC Fight Night: Rivera vs. Moraes,http://www.ufcstats.com/event-details/d29b5c4f22c6357d,"June 01, 2018",Sijara Eubanks
5264,0,Pedro Rizzo,Tra Telligman,0,1,40,91,34,67,0.43,0.5,67 of 121,42 of 77,67,121,42,77,0.5537190082644629,0.5454545454545454,1,3,0,0,0.3333333333333333,,0,,0,,0,0,3,25.0,0,23.0,205.0,23.0,Facial Cuts,UFC 43: Meltdown,http://www.ufcstats.com/event-details/108afe61a26bcbf4,"June 06, 2003",Pedro Rizzo
5265,0,Antonio Carlos,Junior Ian,0,0,15,33,39,67,0.45,0.58,25 of 43,79 of 115,25,43,79,115,0.5813953488372093,0.6869565217391305,4,11,1,1,0.3636363636363636,1.0,0,,0,,1,0,6,24.0,4,42.0,384.0,282.0,Derek Cleary                                     28 - 29.          Bryan Miner                                     28 - 29.          Tim Corrado                                     28 - 29.,UFC Fight Night: Dos Anjos vs. Lee,http://www.ufcstats.com/event-details/6b8f28da9a483049,"May 18, 2019",Ian Heinisch
5266,0,Daniel Cormier,John Devine,1,0,3,7,2,11,0.42,0.18,4 of 8,2 of 11,4,8,2,11,0.5,0.1818181818181818,0,0,0,0,,,0,,0,,0,0,0,,0,,,,to,Strikeforce Challengers 7,http://www.ufcstats.com/event-details/22d1e00e1aabb7c9,"March 26, 2010",Daniel Cormier
5267,0,John Gunther,Allan Zuniga,0,0,27,71,59,112,0.38,0.52,94 of 152,93 of 147,94,152,93,147,0.618421052631579,0.6326530612244898,8,19,0,0,0.4210526315789473,,0,,1,,0,0,11,8.0,0,0.0,668.0,0.0,Sal D'amato                                     28 - 29.          Dave Hagen                                     28 - 28.          Adalaide Byrd                                     28 - 29.,The Ultimate Fighter: Undefeated Finale,http://www.ufcstats.com/event-details/8215e4fe24e8e81b,"July 06, 2018",John Gunther
5268,0,Nate Diaz,Josh Neer,0,0,40,72,26,50,0.55,0.52,114 of 157,48 of 74,114,157,48,74,0.7261146496815286,0.6486486486486487,5,11,4,8,0.4545454545454545,0.5,0,,4,,0,0,7,29.0,5,36.0,449.0,336.0,Doug Crosby                                     29 - 28.          Cecil Peoples                                     28 - 29.          Jeff Mullen                                     28 - 29.,UFC Fight Night: Diaz vs Neer,http://www.ufcstats.com/event-details/279093302a6f44b3,"September 17, 2008",Nate Diaz
5269,0,Elizeu Zaleski,dos Santos,0,0,62,156,57,112,0.39,0.5,74 of 169,97 of 156,74,169,97,156,0.4378698224852071,0.6217948717948718,2,4,0,0,0.5,,0,,0,,0,0,2,30.0,0,24.0,150.0,24.0,Sal D'amato                                     28 - 29.          Joseph Terrell                                     28 - 29.          Guilherme Bravo                                     28 - 29.,UFC Fight Night: Lee vs. Oliveira,http://www.ufcstats.com/event-details/53278852bcd91e11,"March 14, 2020",Elizeu Zaleski dos Santos
5270,0,Jessamyn Duke,Leslie Smith,0,1,16,36,36,59,0.44,0.61,16 of 36,36 of 59,16,36,36,59,0.4444444444444444,0.6101694915254238,0,0,0,0,,,0,,0,,0,0,0,0.0,0,1.0,0.0,1.0,Punch to Body In Clinch,UFC Fight Night: Cowboy vs Miller,http://www.ufcstats.com/event-details/79ded75550efc139,"July 16, 2014",Leslie Smith
5271,0,Andrew Sanchez,Khalil Rountree,0,0,31,43,14,27,0.72,0.51,118 of 159,58 of 76,118,159,58,76,0.7421383647798742,0.7631578947368421,6,12,0,0,0.5,,0,,0,,0,0,12,2.0,0,0.0,722.0,0.0,Derek Cleary                                     25 - 30.          Sal D'amato                                     25 - 30.          Chris Lee                                     26 - 30.,The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,http://www.ufcstats.com/event-details/cd42bbe8887bba90,"July 08, 2016",Andrew Sanchez
5272,0,Grant Dawson,Ricky Glenn,0,0,24,31,28,41,0.77,0.68,71 of 85,88 of 104,71,85,88,104,0.8352941176470589,0.8461538461538461,3,11,0,0,0.2727272727272727,,0,,1,,0,0,8,26.0,4,30.0,506.0,270.0,Doug Crosby                                     28 - 29.          Chris Lee                                     28 - 28.          Ron McCarthy                                     28 - 28.,UFC Fight Night: Costa vs. Vettori,http://www.ufcstats.com/event-details/8a9c6c4301f6d088,"October 23, 2021",Ricky Glenn
5273,0,Takanori Gomi,Charles Bennett,0,0,13,26,5,20,0.5,0.25,29 of 46,5 of 20,29,46,5,20,0.6304347826086957,0.25,4,6,1,1,0.6666666666666666,1.0,3,,0,,0,0,0,,0,,,,Kimura From Side Control      Technical Submission,PRIDE Bushido 5,http://www.ufcstats.com/event-details/e741536153227386,"October 14, 2004",Takanori Gomi
5274,0,Ikuhisa Minowa,Kimo Leopoldo,0,0,2,5,0,0,0.4,0.0,28 of 35,1 of 1,28,35,1,1,0.8,1.0,0,0,1,1,,1.0,2,,0,,1,0,0,,0,,,,Ankle Lock From Guard,PRIDE Bushido 8,http://www.ufcstats.com/event-details/c3ea8deeba00462b,"July 17, 2005",Ikuhisa Minowa
5275,0,Roxanne Modafferi,Viviane Araujo,0,0,46,184,86,198,0.25,0.43,49 of 193,100 of 214,49,193,100,214,0.2538860103626943,0.4672897196261682,0,5,4,4,0.0,1.0,0,,1,,0,0,0,39.0,3,6.0,39.0,186.0,Sal D'amato                                     27 - 30.          David Lethaby                                     27 - 30.          Clemens Werner                                     26 - 30.,UFC Fight Night: Chiesa vs. Magny,http://www.ufcstats.com/event-details/56116537d71a578c,"January 20, 2021",Viviane Araujo
5276,0,Mirko Filipovic,Kevin Randleman,0,0,1,2,0,0,0.5,0.0,1 of 2,0 of 0,1,2,0,0,0.5,,0,0,0,3,,0.0,1,,0,,0,0,0,,0,,,,Guillotine Choke Standing,PRIDE Shockwave 2004,http://www.ufcstats.com/event-details/8738eacd62e82a32,"December 31, 2004",Mirko Filipovic
5277,0,Alexander Hernandez,Mike Breeden,1,0,20,35,6,15,0.57,0.4,20 of 35,6 of 15,20,35,6,15,0.5714285714285714,0.4,0,2,0,0,0.0,,0,,0,,0,0,0,0.0,0,0.0,0.0,0.0,Punch to Head At Distance,UFC Fight Night: Santos vs. Walker,http://www.ufcstats.com/event-details/e15d0a2519d6a0b5,"October 02, 2021",Alexander Hernandez
5278,0,Kyle Noke,Andrew Craig,0,0,36,63,36,79,0.57,0.45,40 of 67,104 of 158,40,67,104,158,0.5970149253731343,0.6582278481012658,3,7,1,2,0.4285714285714285,0.5,1,,0,,0,0,3,29.0,3,56.0,209.0,236.0,Sal D'amato                                     28 - 29.          Howard Hughes                                     28 - 29.          Chris Watts                                     28 - 29.,UFC on FX: Alves vs Kampmann,http://www.ufcstats.com/event-details/b5ea750025697880,"March 02, 2012",Andrew Craig
5279,0,Tyson Griffin,Takanori Gomi,0,1,3,14,5,15,0.21,0.33,3 of 14,5 of 15,3,14,5,15,0.2142857142857142,0.3333333333333333,0,0,0,0,,,0,,0,,0,0,0,0.0,0,4.0,0.0,4.0,Punch to Head At Distance,UFC Live: Jones vs Matyushenko,http://www.ufcstats.com/event-details/f12f979b657ab876,"August 01, 2010",Takanori Gomi
5280,0,David Branch,Jack Hermansson,0,0,1,6,3,10,0.16,0.3,1 of 6,3 of 10,1,6,3,10,0.1666666666666666,0.3,0,0,1,2,,0.5,0,,1,,0,0,0,4.0,0,10.0,4.0,10.0,Guillotine Choke On Ground,UFC Fight Night: Barboza vs. Gaethje,http://www.ufcstats.com/event-details/9649d75defe0dedb,"March 30, 2019",Jack Hermansson
5281,0,Merab Dvalishvili,Ricky Simon,1,0,61,210,34,103,0.29,0.33,82 of 233,38 of 108,82,233,38,108,0.351931330472103,0.3518518518518518,6,22,2,7,0.2727272727272727,0.2857142857142857,0,,1,,0,1,2,42.0,2,46.0,162.0,166.0,to   From Mount      Technical Submission,UFC Fight Night: Barboza vs. Lee,http://www.ufcstats.com/event-details/ad99fa5325519169,"April 21, 2018",Ricky Simon
5282,0,Fredson Paixao,Bryan Caraway,0,0,40,74,36,116,0.54,0.31,41 of 76,38 of 119,41,76,38,119,0.5394736842105263,0.3193277310924369,1,10,3,3,0.1,1.0,2,,0,,0,0,0,41.0,0,45.0,41.0,45.0,Glenn Trowbridge                                     29 - 28.          Adalaide Byrd                                     28 - 29.          Junichiro Kamijo                                     28 - 29.,WEC 50: Cruz vs. Benavidez,http://www.ufcstats.com/event-details/9f1641c08cf8fbe2,"August 18, 2010",Fredson Paixao
5283,0,Jared Cannonier,Cyril Asker,1,0,27,34,13,39,0.79,0.33,27 of 34,13 of 39,27,34,13,39,0.7941176470588235,0.3333333333333333,0,0,0,3,,0.0,0,,0,,0,0,0,6.0,0,40.0,6.0,40.0,Punch to Head At Distance,UFC Fight Night: Rothwell vs Dos Santos,http://www.ufcstats.com/event-details/4887e5bc4dbb73ff,"April 10, 2016",Jared Cannonier
5284,0,Alan Jouban,Jared Gooden,0,0,168,331,100,210,0.5,0.47,169 of 332,101 of 211,169,332,101,211,0.5090361445783133,0.4786729857819905,0,1,1,1,0.0,1.0,2,,0,,1,0,0,10.0,1,6.0,10.0,66.0,Dave Hagen                                     27 - 30.          Eric Colon                                     27 - 30.          Mike Bell                                     27 - 30.,UFC 255: Figueiredo vs. Perez,http://www.ufcstats.com/event-details/bbb15f301e4a490a,"November 21, 2020",Alan Jouban
5285,0,Diego Sanchez,Michel Pereira,0,1,25,64,53,91,0.39,0.58,29 of 68,56 of 94,29,68,56,94,0.4264705882352941,0.5957446808510638,0,6,2,2,0.0,1.0,0,,0,,0,0,0,10.0,0,49.0,10.0,49.0,Illegal Knee on Ground,UFC Fight Night: Anderson vs. Blachowicz,http://www.ufcstats.com/event-details/5df17b3620145578,"February 15, 2020",Diego Sanchez
5286,0,Leonardo Santos,Grant Dawson,0,0,30,67,46,84,0.44,0.54,74 of 115,75 of 132,74,115,75,132,0.6434782608695652,0.5681818181818182,1,2,1,13,0.5,0.0769230769230769,0,,0,,0,0,1,21.0,8,18.0,81.0,498.0,Punches to Head On Ground,UFC Fight Night: Brunson vs. Holland,http://www.ufcstats.com/event-details/c36e1f4fa755ffb4,"March 20, 2021",Grant Dawson
5287,0,Josh Barnett,Travis Browne,0,0,5,7,12,19,0.71,0.63,6 of 8,12 of 19,6,8,12,19,0.75,0.631578947368421,0,1,0,0,0.0,,0,,0,,0,0,0,10.0,0,0.0,10.0,0.0,Elbows to Head In Clinch,UFC 168: Weidman vs Silva 2,http://www.ufcstats.com/event-details/83d0de122f2f9664,"December 28, 2013",Travis Browne
5288,0,Chris Camozzi,Joe Riggs,1,0,11,13,0,0,0.84,0.0,11 of 13,0 of 0,11,13,0,0,0.8461538461538461,,0,0,0,0,,,0,,0,,0,0,0,1.0,0,0.0,1.0,0.0,Knees to Head In Clinch,UFC Fight Night: Cowboy vs Cowboy,http://www.ufcstats.com/event-details/d56bb6dff2ae77eb,"February 21, 2016",Chris Camozzi
5289,0,Darko Stosic,Devin Clark,0,0,26,55,40,95,0.47,0.42,50 of 82,90 of 149,50,82,90,149,0.6097560975609756,0.6040268456375839,1,3,2,11,0.3333333333333333,0.1818181818181818,0,,0,,0,0,5,10.0,2,52.0,310.0,172.0,David Lethaby                                     28 - 29.          Mark Collett                                     28 - 29.          Anders Ohlsson                                     28 - 29.,UFC Fight Night: Gustafsson vs. Smith,http://www.ufcstats.com/event-details/cbc071cb20ea59c7,"June 01, 2019",Devin Clark
5290,0,Karol Rosa,Lara Procopio,1,0,171,351,165,290,0.48,0.56,177 of 358,169 of 294,177,358,169,294,0.494413407821229,0.5748299319727891,0,0,0,5,,0.0,0,,0,,0,0,1,4.0,0,22.0,64.0,22.0,Garth Harriman                                     28 - 29.          Howard Hughes                                     27 - 30.          Albert Shen                                     29 - 28.,UFC Fight Night: Andrade vs. Zhang,http://www.ufcstats.com/event-details/2c104b7e59a72629,"August 31, 2019",Karol Rosa
5291,0,Chris Holdsworth,Davey Grant,0,0,15,50,18,44,0.3,0.4,41 of 78,19 of 45,41,78,19,45,0.5256410256410257,0.4222222222222222,1,2,0,3,0.5,0.0,1,,0,,0,0,3,51.0,0,19.0,231.0,19.0,Rear Naked Choke,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,http://www.ufcstats.com/event-details/9a967e8e43dcef63,"November 30, 2013",Chris Holdsworth
5292,0,Paulo Filho,Joe Doerksen,1,0,13,26,3,21,0.5,0.14,28 of 42,9 of 27,28,42,9,27,0.6666666666666666,0.3333333333333333,1,6,0,2,0.1666666666666666,0.0,0,,0,,0,0,1,33.0,0,19.0,93.0,19.0,Punches to Head At Distance,WEC 29: Condit vs. Larson,http://www.ufcstats.com/event-details/672ef06fd9f41f7d,"August 05, 2007",Paulo Filho
5293,0,Jared Cannonier,Anderson Silva,1,0,17,31,8,15,0.54,0.53,18 of 32,8 of 15,18,32,8,15,0.5625,0.5333333333333333,0,0,0,0,,,0,,0,,0,0,0,9.0,0,0.0,9.0,0.0,Kick to Leg At Distance,UFC 237: Namajunas vs. Andrade,http://www.ufcstats.com/event-details/9de7c97e1c0d7927,"May 11, 2019",Jared Cannonier
5294,0,Danny Henry,Daniel Teymur,1,0,93,174,69,129,0.53,0.53,153 of 243,78 of 139,153,243,78,139,0.6296296296296297,0.5611510791366906,1,3,0,2,0.3333333333333333,0.0,2,,0,,0,0,5,53.0,2,30.0,353.0,150.0,Pawel Harasim                                     28 - 29.          Howard Hughes                                     28 - 29.          Mark Collett                                     26 - 29.,UFC Fight Night: Nelson vs. Ponzinibbio,http://www.ufcstats.com/event-details/d7907a9a968e4d29,"July 16, 2017",Danny Henry
5295,0,Rinat Fakhretdinov,Andreas Michailidis,0,0,45,61,18,33,0.73,0.54,106 of 130,48 of 65,106,130,48,65,0.8153846153846154,0.7384615384615385,5,10,0,2,0.5,0.0,0,,0,,0,1,13,0.0,0,39.0,780.0,39.0,Tony Weeks                                     26 - 30.          Chris Lee                                     26 - 30.          Doug Crosby                                     27 - 30.,UFC Fight Night: Volkov vs. Rozenstruik,http://www.ufcstats.com/event-details/57591bbf1623574e,"June 04, 2022",Rinat Fakhretdinov
5296,0,Dooho Choi,Sam Sicilia,1,0,18,26,8,19,0.69,0.42,18 of 26,8 of 19,18,26,8,19,0.6923076923076923,0.4210526315789473,0,0,0,1,,0.0,0,,0,,0,0,0,7.0,0,0.0,7.0,0.0,Punch to Head In Clinch,UFC Fight Night: Henderson vs Masvidal,http://www.ufcstats.com/event-details/4d636c3aa1105950,"November 28, 2015",Dooho Choi
5297,0,Caio Borralho,Gadzhi Omargadzhiev,0,0,31,49,12,38,0.63,0.31,63 of 86,61 of 90,63,86,61,90,0.7325581395348837,0.6777777777777778,1,1,1,2,1.0,0.5,0,,0,,1,0,10,11.0,0,22.0,611.0,22.0,Technical Decision                Mike Bell                                     27 - 29.          Doug Crosby                                     27 - 29.          Junichiro Kamijo                                     27 - 29.,UFC Fight Night: Luque vs. Muhammad,http://www.ufcstats.com/event-details/8753e125f4499816,"April 16, 2022",Caio Borralho
5298,0,Chris Curtis,Sean Lally,1,0,84,120,62,158,0.7,0.39,84 of 120,62 of 158,84,120,62,158,0.7,0.3924050632911392,0,0,0,0,,,0,,0,,0,0,0,,0,,,,Kick to Head At Distance,DWCS 2.1,http://www.ufcstats.com/event-details/3bbcd63a016d9715,"June 12, 2018",Chris Curtis
5299,0,Kyler Phillips,Marcelo Rojo,0,0,80,164,55,153,0.48,0.35,90 of 176,57 of 155,90,176,57,155,0.5113636363636364,0.3677419354838709,3,8,0,0,0.375,,2,,0,,0,0,2,33.0,0,30.0,153.0,30.0,Triangle Armbar From Bottom Guard,UFC 271: Adesanya vs. Whittaker 2,http://www.ufcstats.com/event-details/cbb682f5fcc44bfc,"February 12, 2022",Kyler Phillips
5300,0,Petr Yan,Urijah Faber,3,0,54,108,18,76,0.5,0.23,62 of 116,28 of 86,62,116,28,86,0.5344827586206896,0.3255813953488372,2,2,0,3,1.0,0.0,0,,0,,0,0,1,26.0,0,16.0,86.0,16.0,Kick to Head At Distance,UFC 245: Usman vs. Covington,http://www.ufcstats.com/event-details/4565d435005319c0,"December 14, 2019",Petr Yan
5301,0,Brian Bowles,Takeya Mizugaki,0,0,29,86,14,89,0.33,0.15,46 of 107,33 of 111,46,107,33,111,0.4299065420560747,0.2972972972972973,1,1,0,0,1.0,,0,,0,,0,0,6,9.0,0,24.0,369.0,24.0,Lester Griffin                                     27 - 30.          Marcos Rosales                                     27 - 30.          Jeff Collins                                     28 - 29.,UFC 132: Cruz vs Faber,http://www.ufcstats.com/event-details/83fd97284f4bb4a4,"July 02, 2011",Brian Bowles
5302,0,Amaury Bitetti,Alex Andrade,0,1,6,10,12,27,0.6,0.44,16 of 20,30 of 45,16,20,30,45,0.8,0.6666666666666666,0,0,0,1,,0.0,0,,0,,0,0,0,14.0,1,32.0,14.0,92.0,Kicking with Shoes by Andrade,UFC 26: Ultimate Field Of Dreams,http://www.ufcstats.com/event-details/cedfdf8d423d500c,"June 09, 2000",Amaury Bitetti
5303,0,Jussier Formiga,Zach Makovsky,0,0,11,28,25,69,0.39,0.36,51 of 78,59 of 107,51,78,59,107,0.6538461538461539,0.5514018691588785,2,4,1,4,0.5,0.25,0,,0,,0,1,4,42.0,4,7.0,282.0,247.0,Eric Colon                                     28 - 29.          David Ginsberg                                     28 - 29.          Dave Tirelli                                     28 - 29.,UFC Fight Night: Bader vs Saint Preux,http://www.ufcstats.com/event-details/fd7acf42bd6e7e95,"August 16, 2014",Jussier Formiga
5304,0,Douglas Silva,de Andrade,0,0,97,232,72,191,0.41,0.37,99 of 234,75 of 195,99,234,75,195,0.4230769230769231,0.3846153846153846,1,3,0,0,0.3333333333333333,,0,,0,,0,0,0,35.0,0,1.0,35.0,1.0,Guilherme Bravo                                     27 - 30.          Joseph Terrell                                     27 - 30.          Tony Weeks                                     27 - 30.,UFC Fight Night: Machida vs. Anders,http://www.ufcstats.com/event-details/7cf20446453f852b,"February 03, 2018",Douglas Silva de Andrade
5305,0,Clay Guida,Josh Thomson,0,0,48,101,12,33,0.47,0.36,216 of 306,34 of 59,216,306,34,59,0.7058823529411765,0.576271186440678,11,17,0,0,0.6470588235294118,,1,,5,,0,1,0,,0,,,,Point Deducted: Cut Gouge by Guida                Hector Hernandez                                     46 - 49.          Alejandro Rochin                                     45 - 49.          Ralph McKnight                                     45 - 49.,Strikeforce - Shamrock vs. Gracie,http://www.ufcstats.com/event-details/918db42c3637916f,"March 10, 2006",Clay Guida
