,Unnamed: 0,Fighter_A,Fighter_B,A_Head_Strikes_land,A_Head_Strikes_att,B_Head_Strikes_land,B_Head_Strikes_att,A_Head_Strikes_percent,B_Head_Strikes_percent,A_Body_Strikes_land,A_Body_Strikes_att,B_Body_Strikes_land,B_Body_Strikes_att,A_Body_Strikes_percent,B_Body_Strikes_percent,A_Leg_Strikes_land,A_Leg_Strikes_att,B_Leg_Strikes_land,B_Leg_Strikes_att,A_Leg_Strikes_percent,B_Leg_Strikes_percent,A_Distance_Strikes_land,A_Distance_Strikes_att,B_Distance_Strikes_land,B_Distance_Strikes_att,A_Distance_Strikes_percent,B_Distance_Strikes_percent,A_Clinch_Strikes_land,A_Clinch_Strikes_att,B_Clinch_Strikes_land,B_Clinch_Strikes_att,A_Clinch_Strikes_percent,B_Clinch_Strikes_percent,A_Ground_Strikes_land,A_Ground_Strikes_att,B_Ground_Strikes_land,B_Ground_Strikes_att,A_Ground_Strikes_percent,B_Ground_Strikes_percent,details,event_title,event_url
4905,0,Ashlee Evans-Smith,Ketlen Vieira,20,132,56,218,0.1515151515151515,0.2568807339449541,17,22,11,13,0.7727272727272727,0.8461538461538461,31,35,4,4,0.8857142857142857,1.0,52,168,57,217,0.3095238095238095,0.2626728110599078,16,21,13,17,0.7619047619047619,0.7647058823529411,0,0,1,1,,1.0,28 - 29.                                                28 - 29.                                                27 - 30.,UFC on FOX: Johnson vs. Reis,http://www.ufcstats.com/event-details/ed069a95aaaf4f56
4906,0,Abel Trujillo,James Vick,9,30,13,51,0.3,0.2549019607843137,1,2,8,12,0.5,0.6666666666666666,1,1,4,4,1.0,1.0,11,32,21,63,0.34375,0.3333333333333333,0,1,3,3,0.0,1.0,0,0,1,1,,1.0,D'Arce Choke On Ground,UFC Fight Night: Bermudez vs. The Korean Zombie,http://www.ufcstats.com/event-details/6a8a06b542e1516d
4907,0,Jonavin Webb,Nathan Coy,13,65,23,93,0.2,0.2473118279569892,8,12,12,17,0.6666666666666666,0.7058823529411765,0,0,2,2,,1.0,13,61,11,80,0.2131147540983606,0.1375,6,10,8,12,0.6,0.6666666666666666,2,6,18,20,0.3333333333333333,0.9,Drew Long                                     28 - 29.          Todd Kruszka                                     28 - 29.          Cardo Urso                                     28 - 29.,UFC Fight Night: Cowboy vs Cowboy,http://www.ufcstats.com/event-details/d56bb6dff2ae77eb
4908,0,Keita Nakamura,Salim Touahri,32,82,14,52,0.3902439024390244,0.2692307692307692,2,6,17,24,0.3333333333333333,0.7083333333333334,7,9,3,3,0.7777777777777778,1.0,36,89,25,69,0.4044943820224719,0.3623188405797101,5,8,9,10,0.625,0.9,0,0,0,0,,,Howie Booth                                     27 - 30.          Howard Hughes                                     29 - 28.          Charlie Keech                                     28 - 29.,UFC Fight Night: Dos Santos vs. Tuivasa,http://www.ufcstats.com/event-details/d1d20e651e6cbc02
4909,0,Jon Fitch,Luigi Fioravanti,7,25,3,13,0.28,0.2307692307692307,7,10,3,4,0.7,0.75,5,7,8,8,0.7142857142857143,1.0,6,17,4,13,0.3529411764705882,0.3076923076923077,6,10,10,12,0.6,0.8333333333333334,7,15,0,0,0.4666666666666667,,Rear Naked Choke,UFC 68: The Uprising,http://www.ufcstats.com/event-details/de3ed2e152520c8d
4910,0,Matt Wiman,Thiago Tavares,12,26,11,32,0.4615384615384615,0.34375,6,7,2,3,0.8571428571428571,0.6666666666666666,0,1,0,0,0.0,,8,22,4,16,0.3636363636363636,0.25,7,9,6,9,0.7777777777777778,0.6666666666666666,3,3,3,10,1.0,0.3,Punches to Head In Clinch,UFC 85: Bedlam,http://www.ufcstats.com/event-details/2efbc83a6b9b7f86
4911,0,Marc Diakiese,Lando Vannata,16,52,4,36,0.3076923076923077,0.1111111111111111,10,25,8,12,0.4,0.6666666666666666,14,22,13,22,0.6363636363636364,0.5909090909090909,31,84,24,66,0.369047619047619,0.3636363636363636,2,3,1,4,0.6666666666666666,0.25,7,12,0,0,0.5833333333333334,,Nicolaj Bulow                                     27 - 30.          Cezary Wojciechowski                                     27 - 30.          Andreas Gruner                                     26 - 30.,UFC Fight Night: Hermansson vs. Cannonier,http://www.ufcstats.com/event-details/1bf49bf829964144
4912,0,Nick Hein,Lukasz Sajewski,37,104,17,67,0.3557692307692308,0.2537313432835821,8,11,5,12,0.7272727272727273,0.4166666666666667,9,11,4,7,0.8181818181818182,0.5714285714285714,51,118,25,83,0.4322033898305085,0.3012048192771084,3,8,1,3,0.375,0.3333333333333333,0,0,0,0,,,Howard Hughes                                     27 - 30.          Maciej Motylewski                                     27 - 30.          Paul Sutherland                                     27 - 30.,UFC Fight Night: Jedrzejczyk vs Penne,http://www.ufcstats.com/event-details/194fc025f9355db6
4913,0,Ben Saunders,Dennis Hallman,17,30,24,49,0.5666666666666667,0.4897959183673469,13,15,1,2,0.8666666666666667,0.5,0,0,3,4,,0.75,20,34,3,14,0.5882352941176471,0.2142857142857142,10,11,4,8,0.9090909090909092,0.5,0,0,21,33,,0.6363636363636364,Nelson Hamilton                                     28 - 29.          Susan Thomas-Gitlin                                     27 - 30.          Alejandro Rochin                                     28 - 29.,UFC 117: Silva vs Sonnen,http://www.ufcstats.com/event-details/2f3f12002564bb55
4914,0,Ovince Saint,Preux Joe,13,16,3,6,0.8125,0.5,0,1,1,2,0.0,0.5,0,0,1,1,,1.0,4,6,5,9,0.6666666666666666,0.5555555555555556,0,0,0,0,,,9,11,0,0,0.8181818181818182,,Punches to Head On Ground      Submission to Strikes,Strikeforce Challengers 17,http://www.ufcstats.com/event-details/07f72a2a7591b409
4915,0,Angela Magana,Michelle Waterson-Gomez,3,17,25,37,0.1764705882352941,0.6756756756756757,2,4,15,16,0.5,0.9375,3,3,7,7,1.0,1.0,6,21,25,33,0.2857142857142857,0.7575757575757576,2,3,9,9,0.6666666666666666,1.0,0,0,13,18,,0.7222222222222222,Rear Naked Choke,The Ultimate Fighter: American Top Team vs. Blackzilians Finale,http://www.ufcstats.com/event-details/a890f9a791ed615d
4916,0,Semmy Schilt,Gan McGee,1,4,3,11,0.25,0.2727272727272727,0,0,0,0,,,0,0,1,1,,1.0,0,2,1,2,0.0,0.5,0,0,0,0,,,1,2,3,10,0.5,0.3,Armbar From Mount,PRIDE Total Elimination 2004,http://www.ufcstats.com/event-details/e56df3c1d8b4b1cc
4917,0,Curtis Blaydes,Justin Willis,10,19,2,9,0.5263157894736842,0.2222222222222222,1,3,0,0,0.3333333333333333,,11,11,0,0,1.0,,8,11,2,9,0.7272727272727273,0.2222222222222222,1,2,0,0,0.5,,13,20,0,0,0.65,,Brian Puccillo                                     27 - 30.          Rick Winter                                     26 - 30.          Derek Cleary                                     25 - 30.,UFC Fight Night: Thompson vs. Pettis,http://www.ufcstats.com/event-details/487c170da059857d
4918,0,Jose Quinonez,Carlos Huachin,36,80,22,84,0.45,0.2619047619047619,8,13,6,25,0.6153846153846154,0.24,16,24,4,6,0.6666666666666666,0.6666666666666666,40,92,30,109,0.4347826086956521,0.2752293577981651,0,1,0,2,0.0,0.0,20,24,2,4,0.8333333333333334,0.5,Sal D'amato                                     27 - 30.          Junichiro Kamijo                                     27 - 30.          Bladimir Puga                                     27 - 30.,UFC Fight Night: Rodriguez vs. Stephens,http://www.ufcstats.com/event-details/94a5aaf573f780ad
4919,0,Neil Magny,Alex Garcia,18,56,4,35,0.3214285714285714,0.1142857142857142,6,7,1,4,0.8571428571428571,0.25,15,16,0,0,0.9375,,16,51,4,34,0.3137254901960784,0.1176470588235294,17,18,0,1,0.9444444444444444,0.0,6,10,1,4,0.6,0.25,Cardo Urso                                     28 - 29.          Jason Greenwalt                                     27 - 30.          Chris Lee                                     27 - 30.,UFC Fight Night: Henderson vs Dos Anjos,http://www.ufcstats.com/event-details/063649e21bc9d6d5
4920,0,Justine Kish,Ashley Yoder,17,54,31,84,0.3148148148148148,0.369047619047619,19,33,12,30,0.5757575757575758,0.4,15,20,1,2,0.75,0.5,40,92,35,98,0.4347826086956521,0.3571428571428571,10,13,4,10,0.7692307692307693,0.4,1,2,5,8,0.5,0.625,Doug Crosby                                     28 - 29.          Dominic Carolei                                     28 - 29.          Cardo Urso                                     28 - 29.,UFC Fight Night: Lewis vs. Abdurakhimov,http://www.ufcstats.com/event-details/7139cd2ae4bf6a29
4921,0,Eugene Jackson,Jorge Ortiz,25,137,18,55,0.1824817518248175,0.3272727272727272,15,21,4,4,0.7142857142857143,1.0,2,3,31,32,0.6666666666666666,0.96875,32,142,48,84,0.2253521126760563,0.5714285714285714,6,10,5,7,0.6,0.7142857142857143,4,9,0,0,0.4444444444444444,,28 - 29.                                                28 - 29.                                                28 - 29.,Strikeforce - Shamrock vs. Gracie,http://www.ufcstats.com/event-details/918db42c3637916f
4922,0,Mirko Filipovic,Roy Nelson,23,51,28,69,0.4509803921568627,0.4057971014492754,7,8,4,6,0.875,0.6666666666666666,0,0,0,0,,,14,36,11,50,0.3888888888888889,0.22,16,23,3,4,0.6956521739130435,0.75,0,0,18,21,,0.8571428571428571,Punches to Head From Back Control,UFC 137: Penn vs Diaz,http://www.ufcstats.com/event-details/8788beb528894f33
4923,0,Julia Budd,Amanda Nunes,3,6,10,17,0.5,0.5882352941176471,0,0,0,0,,,0,0,1,2,,0.5,3,6,6,11,0.5,0.5454545454545454,0,0,0,0,,,0,0,5,8,,0.625,Punch to Head At Distance,Strikeforce Challengers 13,http://www.ufcstats.com/event-details/3bad7ef643840f67
4924,0,Lyoto Machida,Ryan Bader,8,17,2,22,0.4705882352941176,0.0909090909090909,9,10,1,3,0.9,0.3333333333333333,4,4,4,7,1.0,0.5714285714285714,19,29,7,32,0.6551724137931034,0.21875,0,0,0,0,,,2,2,0,0,1.0,,Punch to Head At Distance,UFC on FOX: Shogun vs Vera,http://www.ufcstats.com/event-details/f62850b3c7480db9
4925,0,Jim Miller,Nikolas Motta,24,67,17,53,0.3582089552238806,0.320754716981132,6,7,2,2,0.8571428571428571,1.0,18,18,2,2,1.0,1.0,34,68,21,57,0.5,0.3684210526315789,3,3,0,0,1.0,,11,21,0,0,0.5238095238095238,,Punch to Head At Distance,UFC Fight Night: Walker vs. Hill,http://www.ufcstats.com/event-details/77940e45bc86208e
4926,0,Curtis Millender,Max Griffin,23,71,28,75,0.323943661971831,0.3733333333333333,10,15,7,14,0.6666666666666666,0.5,5,8,9,10,0.625,0.9,33,86,34,85,0.3837209302325581,0.4,3,6,1,3,0.5,0.3333333333333333,2,2,9,11,1.0,0.8181818181818182,Derek Cleary                                     28 - 29.          Dave Hagen                                     28 - 29.          Rick Winter                                     28 - 29.,UFC 226: Miocic vs. Cormier,http://www.ufcstats.com/event-details/35585d970300d45a
4927,0,Aaron Riley,Jorge Gurgel,63,172,46,166,0.3662790697674418,0.2771084337349397,21,27,21,26,0.7777777777777778,0.8076923076923077,14,23,3,7,0.6086956521739131,0.4285714285714285,69,181,56,174,0.3812154696132597,0.3218390804597701,21,29,14,25,0.7241379310344828,0.56,8,12,0,0,0.6666666666666666,,Patricia Morse-Jarman                                     28 - 29.          Jeff Collins                                     28 - 29.          Cecil Peoples                                     28 - 29.,UFC 91: Couture vs Lesnar,http://www.ufcstats.com/event-details/a2b06ca02bca14c0
4928,0,Renato Moicano,Zubaira Tukhugov,21,98,24,100,0.2142857142857142,0.24,5,11,5,12,0.4545454545454545,0.4166666666666667,18,20,0,0,0.9,,41,124,26,106,0.3306451612903225,0.2452830188679245,1,3,0,1,0.3333333333333333,0.0,2,2,3,5,1.0,0.6,Glenn Trowbridge                                     28 - 29.          Alessandro Vieira                                     29 - 28.          Joseph Terrell                                     28 - 29.,UFC 198: Werdum vs Miocic,http://www.ufcstats.com/event-details/a4bf17bd3ba3423b
4929,0,Keita Nakamura,Elizeu Zaleski,21,53,24,105,0.3962264150943396,0.2285714285714285,3,5,6,10,0.6,0.6,0,0,4,5,,0.8,16,46,25,101,0.3478260869565217,0.2475247524752475,3,5,5,12,0.6,0.4166666666666667,5,7,4,7,0.7142857142857143,0.5714285714285714,Rick Campos                                     28 - 29.          Glenn Trowbridge                                     28 - 29.          Jeff Mullen                                     28 - 29.,UFC Fight Night: Lineker vs. Dodson,http://www.ufcstats.com/event-details/a196332ee4aa8a82
4930,0,Vitor Miranda,Clint Hester,52,66,11,30,0.7878787878787878,0.3666666666666666,1,4,3,3,0.25,1.0,4,5,1,1,0.8,1.0,7,14,9,25,0.5,0.36,1,2,0,1,0.5,0.0,49,59,6,8,0.8305084745762712,0.75,Elbows to Head From Side Control,UFC 190: Rousey vs Correia,http://www.ufcstats.com/event-details/a9c45a8b21eabadc
4931,0,Anthony Birchak,Dileno Lopes,16,74,22,74,0.2162162162162162,0.2972972972972973,18,29,2,10,0.6206896551724138,0.2,7,9,1,3,0.7777777777777778,0.3333333333333333,30,86,18,75,0.3488372093023256,0.24,9,21,7,12,0.4285714285714285,0.5833333333333334,2,5,0,0,0.4,,Lester Griffin                                     30 - 27.          Patricia Morse-Jarman                                     28 - 29.          Derek Cleary                                     28 - 29.,UFC Fight Night: Dos Anjos vs. Alvarez,http://www.ufcstats.com/event-details/45a2ba3ef82b9700
4932,0,Mark Kerr,Nobuhiko Takada,1,3,0,3,0.3333333333333333,0.0,0,0,1,1,,1.0,2,2,2,3,1.0,0.6666666666666666,0,0,2,6,,0.3333333333333333,2,2,1,1,1.0,1.0,1,3,0,0,0.3333333333333333,,Kimura From Side Control,PRIDE 6,http://www.ufcstats.com/event-details/b7d524c77c27389b
4933,0,Chris Gruetzemacher,Alexander Hernandez,4,20,16,34,0.2,0.4705882352941176,0,2,4,9,0.0,0.4444444444444444,4,5,9,9,0.8,1.0,8,26,28,51,0.3076923076923077,0.5490196078431373,0,1,1,1,0.0,1.0,0,0,0,0,,,Punches to Head At Distance,UFC Fight Night: Hall vs. Silva,http://www.ufcstats.com/event-details/ad044be25c94dcfd
4934,0,Alistair Overeem,Tony Sylvester,6,8,0,0,0.75,,8,8,0,0,1.0,,0,0,0,1,,0.0,2,2,0,1,1.0,0.0,10,11,0,0,0.9090909090909092,,2,3,0,0,0.6666666666666666,,Guillotine Choke Standing,Ultimate Glory 11: A Decade of Fights,http://www.ufcstats.com/event-details/4d44f37107f01b9b
4935,0,Junior Dos,Santos Stefan,9,14,0,1,0.6428571428571429,0.0,2,3,0,0,0.6666666666666666,,1,1,0,0,1.0,,6,8,0,1,0.75,0.0,4,7,0,0,0.5714285714285714,,2,3,0,0,0.6666666666666666,,Punches to Head At Distance,UFC 95: Sanchez vs Stevenson,http://www.ufcstats.com/event-details/7d21de9c6d7c98b2
4936,0,Sam Stout,Paul Taylor,58,235,88,228,0.2468085106382978,0.3859649122807017,16,19,25,35,0.8421052631578947,0.7142857142857143,33,41,27,33,0.8048780487804879,0.8181818181818182,105,292,135,289,0.3595890410958904,0.4671280276816609,2,3,5,7,0.6666666666666666,0.7142857142857143,0,0,0,0,,,Mike Beltran                                     28 - 29.          Larry Landless                                     29 - 28.          Cecil Peoples                                     27 - 30.,UFC 121: Lesnar vs Velasquez,http://www.ufcstats.com/event-details/afdb76fbd86f6d11
4937,0,Alan Patrick,Damien Brown,23,36,13,21,0.6388888888888888,0.6190476190476191,1,2,2,3,0.5,0.6666666666666666,1,1,0,1,1.0,0.0,7,12,6,11,0.5833333333333334,0.5454545454545454,0,0,1,2,,0.5,18,27,8,12,0.6666666666666666,0.6666666666666666,Evan Field                                     27 - 30.          Charlie Keech                                     27 - 30.          Anthony Dimitriou                                     26 - 30.,UFC Fight Night: Hunt vs Mir,http://www.ufcstats.com/event-details/e60201cfab7d656d
4938,0,Yuri Villefort,Sean Spencer,32,122,89,266,0.2622950819672131,0.3345864661654135,12,24,7,12,0.5,0.5833333333333334,25,25,3,3,1.0,1.0,66,165,90,268,0.4,0.3358208955223881,3,6,8,12,0.5,0.6666666666666666,0,0,1,1,,1.0,Guilherme Bravo                                     27 - 30.          Howard Hughes                                     29 - 28.          Ben Cartlidge                                     28 - 29.,UFC Fight Night: Teixeira vs Bader,http://www.ufcstats.com/event-details/b23fca14c7b79935
4939,0,Randa Markos,Karolina Kowalkiewicz,21,82,40,137,0.2560975609756097,0.291970802919708,2,7,12,14,0.2857142857142857,0.8571428571428571,11,11,14,18,1.0,0.7777777777777778,31,94,47,147,0.3297872340425531,0.3197278911564626,3,6,9,10,0.5,0.9,0,0,10,12,,0.8333333333333334,Derek Cleary                                     28 - 29.          Roy Silbert                                     28 - 29.          Don Balas                                     27 - 30.,UFC on FOX: Dos Anjos vs. Cowboy 2,http://www.ufcstats.com/event-details/80d918336163b80c
4940,0,Renato Moicano,Calvin Kattar,60,133,35,131,0.4511278195488721,0.2671755725190839,18,27,5,8,0.6666666666666666,0.625,38,46,1,1,0.8260869565217391,1.0,115,205,41,140,0.5609756097560976,0.2928571428571428,1,1,0,0,1.0,,0,0,0,0,,,Sal D'amato                                     28 - 29.          Glenn Trowbridge                                     27 - 30.          Dave Tirelli                                     27 - 30.,UFC 223: Khabib vs. Iaquinta,http://www.ufcstats.com/event-details/49e7e05f902479ca
4941,0,Carmelo Marrero,Cheick Kongo,6,20,4,20,0.3,0.2,10,11,4,4,0.9090909090909092,1.0,0,0,10,18,,0.5555555555555556,0,1,13,36,0.0,0.3611111111111111,0,1,5,5,0.0,1.0,16,29,0,1,0.5517241379310345,0.0,Nelson Hamilton                                     28 - 29.          Lester Griffin                                     28 - 29.          Tony Weeks                                     29 - 28.,UFC 64: Unstoppable,http://www.ufcstats.com/event-details/13b2f59210dda9cc
4942,0,Paul Taylor,Gabe Ruediger,31,54,10,38,0.5740740740740741,0.2631578947368421,3,3,5,7,1.0,0.7142857142857143,3,4,2,4,0.75,0.5,25,44,11,35,0.5681818181818182,0.3142857142857143,11,15,6,14,0.7333333333333333,0.4285714285714285,1,2,0,0,0.5,,Kick to Head In Clinch,UFC 126: Silva vs Belfort,http://www.ufcstats.com/event-details/65ddc8a9ac4e8531
4943,0,Mark Coleman,Milco Voorn,0,1,0,0,0.0,,0,0,0,0,,,0,0,0,0,,,0,1,0,0,0.0,,0,0,0,0,,,0,0,0,0,,,Arm Triangle From Side Control,Bushido Europe - Rotterdam Rumble,http://www.ufcstats.com/event-details/6803d4d6908354ac
4944,0,Gadzhimurad Antigulov,Ion Cutelaba,8,14,27,31,0.5714285714285714,0.8709677419354839,3,3,13,15,1.0,0.8666666666666667,1,1,0,0,1.0,,0,2,2,4,0.0,0.5,9,10,38,42,0.9,0.9047619047619048,3,6,0,0,0.5,,Elbows to Head In Clinch,UFC Fight Night: Alvarez vs. Poirier 2,http://www.ufcstats.com/event-details/322a56923b396b4d
4945,0,Olivier Aubin-Mercier,Tony Sims,0,4,22,28,0.0,0.7857142857142857,1,2,0,0,0.5,,2,2,1,1,1.0,1.0,3,8,3,8,0.375,0.375,0,0,0,0,,,0,0,20,21,,0.9523809523809524,Jason Rodgers                                     27 - 30.          David Therien                                     27 - 30.          Sal D'amato                                     28 - 29.,UFC Fight Night: Holloway vs Oliveira,http://www.ufcstats.com/event-details/2ce6541127b0e232
4946,0,Alexandre Pantoja,Yuta Sasaki,3,5,6,10,0.6,0.6,1,1,1,1,1.0,1.0,0,1,0,0,0.0,,4,7,3,6,0.5714285714285714,0.5,0,0,0,0,,,0,0,4,5,,0.8,Rear Naked Choke,UFC Fight Night: Magny vs. Ponzinibbio,http://www.ufcstats.com/event-details/aa3153a9941b4d44
4947,0,Song Yadong,Casey Kenney,66,197,45,140,0.3350253807106599,0.3214285714285714,34,44,20,31,0.7727272727272727,0.6451612903225806,16,16,13,19,1.0,0.6842105263157895,110,249,77,188,0.4417670682730923,0.4095744680851064,6,8,1,2,0.75,0.5,0,0,0,0,,,Chris Lee                                     27 - 30.          Sal D'amato                                     28 - 29.          Kerry Hatley                                     29 - 28.,UFC 265: Lewis vs. Gane,http://www.ufcstats.com/event-details/972197a8c61ac413
4948,0,Rory Singer,Josh Haynes,44,117,15,87,0.376068376068376,0.1724137931034483,5,5,4,9,1.0,0.4444444444444444,1,1,4,5,1.0,0.8,38,100,12,74,0.38,0.1621621621621621,12,22,2,7,0.5454545454545454,0.2857142857142857,0,1,9,20,0.0,0.45,Jeff Mullen                                     28 - 29.          Mike Ross                                     28 - 29.          Peter Trematerra                                     28 - 29.,Ortiz vs Shamrock 3: The Final Chapter,http://www.ufcstats.com/event-details/577ec7e108b94be3
4949,0,Donald Cerrone,Matt Brown,46,126,42,91,0.365079365079365,0.4615384615384615,7,11,28,36,0.6363636363636364,0.7777777777777778,10,10,0,1,1.0,0.0,62,143,62,118,0.4335664335664335,0.5254237288135594,1,4,8,10,0.25,0.8,0,0,0,0,,,Kick to Head At Distance,UFC 206: Holloway vs. Pettis,http://www.ufcstats.com/event-details/6e3282d57d2467a0
4950,0,Alexander Gustafsson,Jared Hamman,6,23,3,13,0.2608695652173913,0.2307692307692307,0,0,0,1,,0.0,0,0,3,3,,1.0,2,16,6,17,0.125,0.3529411764705882,0,0,0,0,,,4,7,0,0,0.5714285714285714,,Punch to Head At Distance,UFC 105: Couture vs Vera,http://www.ufcstats.com/event-details/fa8b9e6b0c2269f8
4951,0,Justin Edwards,Brandon Thatch,1,9,13,22,0.1111111111111111,0.5909090909090909,1,1,4,4,1.0,1.0,0,0,0,0,,,1,7,4,8,0.1428571428571428,0.5,1,3,9,12,0.3333333333333333,0.75,0,0,4,6,,0.6666666666666666,Punch to Head In Clinch,UFC Fight Night: Condit vs Kampmann 2,http://www.ufcstats.com/event-details/e5c38954c006f15c
4952,0,Mike Brown,Diego Nunes,26,67,27,64,0.3880597014925373,0.421875,9,13,25,31,0.6923076923076923,0.8064516129032258,33,37,13,16,0.8918918918918919,0.8125,13,52,41,75,0.25,0.5466666666666666,32,40,23,34,0.8,0.6764705882352942,23,25,1,2,0.92,0.5,Glenn Trowbridge                                     28 - 29.          Lester Griffin                                     29 - 28.          Patricia Morse-Jarman                                     28 - 29.,UFC 125: Resolution,http://www.ufcstats.com/event-details/d1152823307d7e7c
4953,0,Fedor Emelianenko,Tsuyoshi Kohsaka,31,74,2,7,0.4189189189189189,0.2857142857142857,0,0,0,0,,,0,0,1,1,,1.0,1,4,2,6,0.25,0.3333333333333333,0,0,1,2,,0.5,30,70,0,0,0.4285714285714285,,Facial Cuts,PRIDE Bushido 6,http://www.ufcstats.com/event-details/817e0bdf08efce2e
4954,0,Alistair Overeem,Brett Rogers,29,51,1,15,0.5686274509803921,0.0666666666666666,6,6,0,1,1.0,0.0,4,4,0,0,1.0,,4,9,1,14,0.4444444444444444,0.0714285714285714,1,1,0,2,1.0,0.0,34,51,0,0,0.6666666666666666,,Punches to Head From Mount,Strikeforce - Heavy Artillery,http://www.ufcstats.com/event-details/dc0f07928009a127
4955,0,Drew Dober,Marco Polo,15,22,4,13,0.6818181818181818,0.3076923076923077,0,3,0,0,0.0,,1,2,1,1,0.5,1.0,11,22,5,14,0.5,0.3571428571428571,1,1,0,0,1.0,,4,4,0,0,1.0,,Punches to Head At Distance,UFC Fight Night: Ngannou vs. Dos Santos,http://www.ufcstats.com/event-details/c0c1bc0766df4c00
4956,0,Darrell Montague,Willie Gates,0,9,15,28,0.0,0.5357142857142857,2,2,3,4,1.0,0.75,2,2,1,1,1.0,1.0,4,13,9,22,0.3076923076923077,0.4090909090909091,0,0,0,0,,,0,0,10,11,,0.9090909090909092,Punches to Head At Distance,The Ultimate Fighter: American Top Team vs. Blackzilians Finale,http://www.ufcstats.com/event-details/a890f9a791ed615d
4957,0,Pedro Munhoz,Damian Stasiak,39,107,35,130,0.3644859813084112,0.2692307692307692,11,24,7,19,0.4583333333333333,0.3684210526315789,15,20,2,2,0.75,1.0,53,130,43,148,0.4076923076923077,0.2905405405405405,10,18,1,3,0.5555555555555556,0.3333333333333333,2,3,0,0,0.6666666666666666,,Anders Ohlsson                                     27 - 30.          Mans Nilsson                                     27 - 29.          Andy Roberts                                     28 - 29.,UFC Fight Night: Gustafsson vs. Teixeira,http://www.ufcstats.com/event-details/1c7cce2f5c17160d
4958,0,Ricardo Almeida,Rob Yundt,2,4,2,11,0.5,0.1818181818181818,2,2,0,0,1.0,,0,0,0,0,,,3,5,1,10,0.6,0.1,0,0,0,0,,,1,1,1,1,1.0,1.0,Guillotine Choke After Drop to Guard,UFC 81: Breaking Point,http://www.ufcstats.com/event-details/597db668b01c442c
4959,0,Tony Gravely,Saimon Oliveira,36,87,21,53,0.4137931034482758,0.3962264150943396,4,6,9,13,0.6666666666666666,0.6923076923076923,6,6,5,5,1.0,1.0,24,50,27,62,0.48,0.4354838709677419,4,7,8,9,0.5714285714285714,0.8888888888888888,18,42,0,0,0.4285714285714285,,Ron McCarthy                                     27 - 30.          Mike Bell                                     27 - 30.          Derek Cleary                                     27 - 30.,UFC 270: Ngannou vs. Gane,http://www.ufcstats.com/event-details/335ad945324c3a2e
4960,0,Luke Stewart,Jason Von,54,101,18,87,0.5346534653465347,0.2068965517241379,14,15,5,6,0.9333333333333332,0.8333333333333334,12,15,1,2,0.8,0.5,46,79,21,88,0.5822784810126582,0.2386363636363636,9,13,3,5,0.6923076923076923,0.6,25,39,0,2,0.6410256410256411,0.0,Punches to Head From Mount,Strikeforce - Shamrock vs. Baroni,http://www.ufcstats.com/event-details/ee4b670e159f4a33
4961,0,John Lewis,Lowell Anderson,18,58,6,28,0.3103448275862069,0.2142857142857142,2,3,3,4,0.6666666666666666,0.75,0,0,0,1,,0.0,11,46,9,29,0.2391304347826087,0.3103448275862069,9,15,0,4,0.6,0.0,0,0,0,0,,,to          Corner Stoppage,UFC 22: Only One Can be Champion,http://www.ufcstats.com/event-details/afaad7d6a581e307
4962,0,Montana De,La Rosa,15,51,15,44,0.2941176470588235,0.3409090909090909,8,10,3,4,0.8,0.75,4,6,5,5,0.6666666666666666,1.0,14,51,15,44,0.2745098039215686,0.3409090909090909,4,6,5,6,0.6666666666666666,0.8333333333333334,9,10,3,3,0.9,1.0,Derek Cleary                                     27 - 30.          Sal D'amato                                     27 - 30.          Ester Lopez                                     27 - 30.,UFC Fight Night: Anderson vs. Blachowicz,http://www.ufcstats.com/event-details/5df17b3620145578
4963,0,Chris de,la Rocha,25,82,52,107,0.3048780487804878,0.4859813084112149,9,11,5,8,0.8181818181818182,0.625,5,5,1,1,1.0,1.0,33,91,47,100,0.3626373626373626,0.47,6,7,9,14,0.8571428571428571,0.6428571428571429,0,0,2,2,,1.0,Punches to Head At Distance,UFC Fight Night: Almeida vs Garbrandt,http://www.ufcstats.com/event-details/990060b2a68a7b82
4964,0,Matt Schnell,Rogerio Bontorin,38,104,57,103,0.3653846153846153,0.5533980582524272,21,25,4,8,0.84,0.5,6,6,11,13,1.0,0.8461538461538461,57,125,57,107,0.456,0.5327102803738317,8,10,3,5,0.8,0.6,0,0,12,12,,1.0,Failed Drug Test by Bontorin                Sal D'amato                                     30 - 27.          Danny De Alejandro                                     30 - 27.          Joshua Ferraro                                     29 - 28.,UFC 262: Oliveira vs. Chandler,http://www.ufcstats.com/event-details/744f50016c39c26c
4965,0,Alejandro Perez,Albert Morales,43,144,35,166,0.2986111111111111,0.2108433734939759,3,3,7,13,1.0,0.5384615384615384,15,20,37,53,0.75,0.6981132075471698,52,147,75,216,0.3537414965986394,0.3472222222222222,4,10,3,13,0.4,0.2307692307692307,5,10,1,3,0.5,0.3333333333333333,Guadalupe Chapa                                     27 - 29.          Marcos Rosales                                     28 - 28.          Adriana Beltran                                     28 - 28.,UFC Fight Night: Poirier vs. Johnson,http://www.ufcstats.com/event-details/d6455cb4bee503ce
