,Unnamed: 0,Fight_url
204,204,http://www.ufcstats.com/fighter-details/49e96ff8ab781589
205,205,http://www.ufcstats.com/fighter-details/f703250471acaf96
206,206,http://www.ufcstats.com/fight-details/e0b98f3cf4a7cc3b
207,207,http://www.ufcstats.com/fighter-details/c9cf753cfdf77fc2
208,208,http://www.ufcstats.com/fighter-details/c0badf3243907e59
209,209,http://www.ufcstats.com/fight-details/0cf7a4593fd44e59
210,210,http://www.ufcstats.com/fighter-details/7026eca45f65377b
211,211,http://www.ufcstats.com/fighter-details/9c65736747ca92ec
212,212,http://www.ufcstats.com/fight-details/2ac9b3ccb43422d8
213,213,http://www.ufcstats.com/fight-details/2ac9b3ccb43422d8
214,214,http://www.ufcstats.com/fighter-details/4682bc59d5f55145
215,215,http://www.ufcstats.com/fighter-details/12e0fdc606f7e274
216,216,http://www.ufcstats.com/fight-details/4dac5258f22be059
217,217,http://www.ufcstats.com/fighter-details/1497e735d9f2560a
218,218,http://www.ufcstats.com/fighter-details/725b1abc9a39d873
219,219,http://www.ufcstats.com/fight-details/6b9f82291930bfec
220,220,http://www.ufcstats.com/fighter-details/6d35bf94f7d30241
221,221,http://www.ufcstats.com/fighter-details/cdadae5363b66eef
222,222,http://www.ufcstats.com/fight-details/d497d74a0df9e35e
223,223,http://www.ufcstats.com/fighter-details/7d420039bbfe7c1a
224,224,http://www.ufcstats.com/fighter-details/01fed6f61ebea01f
225,225,http://www.ufcstats.com/fight-details/06d6cde7479711ee
226,226,http://www.ufcstats.com/fighter-details/dc7927cd622676a7
227,227,http://www.ufcstats.com/fighter-details/31bb0772f21cabd8
228,228,/statistics/events/
229,229,/statistics/fighters
230,230,http://statleaders.ufc.com
231,231,/
232,232,https://ufc.com/terms
233,233,https://ufc.com/privacy-policy
234,234,/
235,235,/statistics/events/
236,236,/statistics/fighters
237,237,http://statleaders.ufc.com
238,238,http://www.ufcstats.com/fight-details/11cc331fa40ede63
239,239,http://www.ufcstats.com/fighter-details/7c7332319c14094c
240,240,http://www.ufcstats.com/fighter-details/10f3ba6cd2f44a97
241,241,http://www.ufcstats.com/fight-details/efd7efba85092c6f
242,242,http://www.ufcstats.com/fighter-details/583ee11abddfc581
243,243,http://www.ufcstats.com/fighter-details/ffe9703408fb5964
244,244,http://www.ufcstats.com/fight-details/833d67f423315d18
245,245,http://www.ufcstats.com/fighter-details/40cb680ae1cd331f
246,246,http://www.ufcstats.com/fighter-details/abcf2cc6efc42031
247,247,http://www.ufcstats.com/fight-details/d19e010f071a4b45
248,248,http://www.ufcstats.com/fighter-details/e90a2f22417af68e
249,249,http://www.ufcstats.com/fighter-details/cc7040fe76f0ef91
250,250,http://www.ufcstats.com/fight-details/abd50fad1e7b030b
251,251,http://www.ufcstats.com/fighter-details/b1e5bcaad32a3cac
252,252,http://www.ufcstats.com/fighter-details/6551c64fbcd1a467
253,253,http://www.ufcstats.com/fight-details/38b6ef176439c39b
254,254,http://www.ufcstats.com/fighter-details/6ac9bc2953c47345
255,255,http://www.ufcstats.com/fighter-details/12ebd7d157e91701
256,256,http://www.ufcstats.com/fight-details/5f31f3e32669f5b9
257,257,http://www.ufcstats.com/fighter-details/f0feeb2192937424
258,258,http://www.ufcstats.com/fighter-details/8e5d953bdb9ae5e7
259,259,http://www.ufcstats.com/fight-details/b96c8fef6c9f92db
260,260,http://www.ufcstats.com/fighter-details/8eb046f83e82bf26
261,261,http://www.ufcstats.com/fighter-details/0c25d0a5e8cdbf19
262,262,http://www.ufcstats.com/fight-details/8986373b4a6e90b6
263,263,http://www.ufcstats.com/fighter-details/d343df8ba11f4c4e
264,264,http://www.ufcstats.com/fighter-details/98215d037be5bcb7
265,265,http://www.ufcstats.com/fight-details/f858f91453555291
266,266,http://www.ufcstats.com/fighter-details/436f970c9ea9169c
267,267,http://www.ufcstats.com/fighter-details/318572f6f74b760d
268,268,http://www.ufcstats.com/fight-details/0823f97be9c3a62e
269,269,http://www.ufcstats.com/fighter-details/6e00cfffd54653c4
270,270,http://www.ufcstats.com/fighter-details/6d68c1afe954f121
271,271,http://www.ufcstats.com/fight-details/7f9a331bc3100afd
272,272,http://www.ufcstats.com/fighter-details/876f478f796495f7
273,273,http://www.ufcstats.com/fighter-details/5f3805dda9661cba
274,274,http://www.ufcstats.com/fight-details/e05a18b6ce22fa1f
275,275,http://www.ufcstats.com/fight-details/e05a18b6ce22fa1f
276,276,http://www.ufcstats.com/fighter-details/52c2ae6d2f2d2613
277,277,http://www.ufcstats.com/fighter-details/da22387a0407a2dc
278,278,/statistics/events/
279,279,/statistics/fighters
280,280,http://statleaders.ufc.com
281,281,/
282,282,https://ufc.com/terms
283,283,https://ufc.com/privacy-policy
284,284,/
285,285,/statistics/events/
286,286,/statistics/fighters
287,287,http://statleaders.ufc.com
288,288,http://www.ufcstats.com/fight-details/a8bc6e005077bb0b
289,289,http://www.ufcstats.com/fighter-details/5444c5a201d3ee5a
290,290,http://www.ufcstats.com/fighter-details/dea070ed4a2a8281
291,291,http://www.ufcstats.com/fight-details/a6b328733d610e2b
292,292,http://www.ufcstats.com/fighter-details/b997be68943010fc
293,293,http://www.ufcstats.com/fighter-details/6d4b63c767106d3a
294,294,http://www.ufcstats.com/fight-details/36f38c2534ef646b
295,295,http://www.ufcstats.com/fighter-details/da7f113b5ea39c43
296,296,http://www.ufcstats.com/fighter-details/56f7d7ee06be4aab
297,297,http://www.ufcstats.com/fight-details/2b11aa4b90b1dd41
298,298,http://www.ufcstats.com/fighter-details/aa0c573da7119292
299,299,http://www.ufcstats.com/fighter-details/4333a8e70a672eb7
300,300,http://www.ufcstats.com/fight-details/044d210d7b1eb519
301,301,http://www.ufcstats.com/fighter-details/e2f6b2769aaedd6c
302,302,http://www.ufcstats.com/fighter-details/441eacbe20e0e80b
303,303,http://www.ufcstats.com/fight-details/b530bb13aac1e48b
304,304,http://www.ufcstats.com/fighter-details/809bd1a871491508
305,305,http://www.ufcstats.com/fighter-details/a2ccf35a88346a91
306,306,http://www.ufcstats.com/fight-details/eda397c27787afa4
307,307,http://www.ufcstats.com/fighter-details/0d65c432720accb9
308,308,http://www.ufcstats.com/fighter-details/d156513a19acf856
309,309,http://www.ufcstats.com/fight-details/4adef20ce69217be
310,310,http://www.ufcstats.com/fighter-details/f626118b6da0e020
311,311,http://www.ufcstats.com/fighter-details/8abac218746e04ca
312,312,http://www.ufcstats.com/fight-details/b5274277ef6707c9
313,313,http://www.ufcstats.com/fighter-details/3351aa64aa83c4d9
314,314,http://www.ufcstats.com/fighter-details/7559395ad833c074
315,315,http://www.ufcstats.com/fight-details/a274ed04c36d40d4
316,316,http://www.ufcstats.com/fighter-details/cc8c623cca88f54f
317,317,http://www.ufcstats.com/fighter-details/5e6294b37bbef029
318,318,/statistics/events/
319,319,/statistics/fighters
320,320,http://statleaders.ufc.com
321,321,/
322,322,https://ufc.com/terms
323,323,https://ufc.com/privacy-policy
324,324,/
325,325,/statistics/events/
326,326,/statistics/fighters
327,327,http://statleaders.ufc.com
328,328,http://www.ufcstats.com/fight-details/72c3e5eacde4f0e5
329,329,http://www.ufcstats.com/fighter-details/80fa8218c99f9c58
330,330,http://www.ufcstats.com/fighter-details/3253b16d38ae087d
331,331,http://www.ufcstats.com/fight-details/5a1ce88ec1f75160
332,332,http://www.ufcstats.com/fighter-details/792be9a24df82ed6
333,333,http://www.ufcstats.com/fighter-details/853eb0dd5c0e2149
334,334,http://www.ufcstats.com/fight-details/52f87252af59e23b
335,335,http://www.ufcstats.com/fighter-details/f14cf73e51b29254
336,336,http://www.ufcstats.com/fighter-details/d3df1add9d9a7efb
337,337,http://www.ufcstats.com/fight-details/96b62bd56b252bab
338,338,http://www.ufcstats.com/fighter-details/a0f0004aadf10b71
339,339,http://www.ufcstats.com/fighter-details/ab2b4ff41d6ebe0f
340,340,http://www.ufcstats.com/fight-details/058c2724dec1add1
341,341,http://www.ufcstats.com/fighter-details/d802174b0c0c1f4e
342,342,http://www.ufcstats.com/fighter-details/d4c9dcd330403612
343,343,http://www.ufcstats.com/fight-details/579b5770129b328a
344,344,http://www.ufcstats.com/fighter-details/cdb96af67d096b1e
345,345,http://www.ufcstats.com/fighter-details/4aa58269d0664b5b
346,346,http://www.ufcstats.com/fight-details/81a18de517a3336a
347,347,http://www.ufcstats.com/fighter-details/519e4fe37ce9ff75
348,348,http://www.ufcstats.com/fighter-details/029afd138865d20a
349,349,http://www.ufcstats.com/fight-details/5a2b86570110191b
350,350,http://www.ufcstats.com/fighter-details/3329d692aea4dc28
351,351,http://www.ufcstats.com/fighter-details/1a9480fc288e55d7
352,352,http://www.ufcstats.com/fight-details/189b9af881b96de6
353,353,http://www.ufcstats.com/fighter-details/7cbf7c78d3b34218
354,354,http://www.ufcstats.com/fighter-details/e132d47bd9efbbe0
355,355,http://www.ufcstats.com/fight-details/e492dc60d8e44866
356,356,http://www.ufcstats.com/fighter-details/c32aeb1a59e6272d
357,357,http://www.ufcstats.com/fighter-details/a01a62132460a98d
358,358,http://www.ufcstats.com/fight-details/0366e183296fea07
359,359,http://www.ufcstats.com/fighter-details/f9ab66e67240db7b
360,360,http://www.ufcstats.com/fighter-details/a20f234df70f2182
361,361,http://www.ufcstats.com/fight-details/1ed550f094ca7745
362,362,http://www.ufcstats.com/fighter-details/8c57c7b8c3bab0eb
363,363,http://www.ufcstats.com/fighter-details/260bd4cef10b033f
364,364,http://www.ufcstats.com/fight-details/66f7bb31d24b3b36
365,365,http://www.ufcstats.com/fighter-details/2c010b26a3306969
366,366,http://www.ufcstats.com/fighter-details/9edf2c9082cc2cd8
367,367,/statistics/events/
368,368,/statistics/fighters
369,369,http://statleaders.ufc.com
370,370,/
371,371,https://ufc.com/terms
372,372,https://ufc.com/privacy-policy
373,373,/
374,374,/statistics/events/
375,375,/statistics/fighters
376,376,http://statleaders.ufc.com
377,377,http://www.ufcstats.com/fight-details/d0fb381cacbb0446
378,378,http://www.ufcstats.com/fighter-details/fa6796c55d6c5440
379,379,http://www.ufcstats.com/fighter-details/399afbabc02376b5
380,380,http://www.ufcstats.com/fight-details/925a36a4af600291
381,381,http://www.ufcstats.com/fighter-details/0a1942069c9ad6b6
382,382,http://www.ufcstats.com/fighter-details/5442f1bc4b47eaf3
383,383,http://www.ufcstats.com/fight-details/8e02bdaac8ed50e5
384,384,http://www.ufcstats.com/fighter-details/7826923b47f8d72a
385,385,http://www.ufcstats.com/fighter-details/ac026518a9b4dc0f
386,386,http://www.ufcstats.com/fight-details/1ff520024da5b3b2
387,387,http://www.ufcstats.com/fighter-details/1091d4d957141094
388,388,http://www.ufcstats.com/fighter-details/3c6976f8182d9527
389,389,http://www.ufcstats.com/fight-details/a57969d4ba7d4a79
390,390,http://www.ufcstats.com/fighter-details/51018a31ddf31eb2
391,391,http://www.ufcstats.com/fighter-details/26e3f3928b1891d9
392,392,http://www.ufcstats.com/fight-details/47b1cd4e3e2595f8
393,393,http://www.ufcstats.com/fighter-details/0845c81e37d3bcb3
394,394,http://www.ufcstats.com/fighter-details/eabf206b162b3b83
395,395,http://www.ufcstats.com/fight-details/b0d06858fb725654
396,396,http://www.ufcstats.com/fighter-details/5b86d491d63890c5
397,397,http://www.ufcstats.com/fighter-details/f6ad6a1e4d600e0d
398,398,http://www.ufcstats.com/fight-details/dd6dbe644f599795
399,399,http://www.ufcstats.com/fighter-details/32c355b04fc57f3a
400,400,http://www.ufcstats.com/fighter-details/38c626ca912c7bac
401,401,http://www.ufcstats.com/fight-details/f6fd50bf69bb59e6
402,402,http://www.ufcstats.com/fighter-details/329e403448756217
403,403,http://www.ufcstats.com/fighter-details/40093d1d2d78394e
404,404,http://www.ufcstats.com/fight-details/3d35f25d9792a69a
405,405,http://www.ufcstats.com/fighter-details/87c0b1c696ddfb43
406,406,http://www.ufcstats.com/fighter-details/87a1dc546b1c5caf
407,407,http://www.ufcstats.com/fight-details/2dbf9d8d6915711e
408,408,http://www.ufcstats.com/fighter-details/75353550928a7921
409,409,http://www.ufcstats.com/fighter-details/814e5233e2acf2ee
410,410,http://www.ufcstats.com/fight-details/a1029686c3f1bead
411,411,http://www.ufcstats.com/fighter-details/4c88a1db5a46c6a4
412,412,http://www.ufcstats.com/fighter-details/31f8081c7600da93
413,413,http://www.ufcstats.com/fight-details/e600b78e5a652dc0
414,414,http://www.ufcstats.com/fighter-details/9dedfdd91070ddd8
415,415,http://www.ufcstats.com/fighter-details/297a2b35444c245b
416,416,http://www.ufcstats.com/fight-details/1c84dafe38694c05
417,417,http://www.ufcstats.com/fighter-details/9d19d9e4aa2662e8
418,418,http://www.ufcstats.com/fighter-details/6f7c616b98e18c29
419,419,/statistics/events/
420,420,/statistics/fighters
421,421,http://statleaders.ufc.com
422,422,/
423,423,https://ufc.com/terms
424,424,https://ufc.com/privacy-policy
425,425,/
426,426,/statistics/events/
427,427,/statistics/fighters
428,428,http://statleaders.ufc.com
429,429,http://www.ufcstats.com/fight-details/7503d5c892f238fb
430,430,http://www.ufcstats.com/fighter-details/cbf5e6f231b55443
431,431,http://www.ufcstats.com/fighter-details/def8166ff24bd237
432,432,http://www.ufcstats.com/fight-details/e57bfadb506e4f51
433,433,http://www.ufcstats.com/fighter-details/3df5493bb279226f
434,434,http://www.ufcstats.com/fighter-details/eb04b9d31e938edb
435,435,http://www.ufcstats.com/fight-details/dd456668731bd52a
436,436,http://www.ufcstats.com/fighter-details/e64b96c07d7ce999
437,437,http://www.ufcstats.com/fighter-details/447f9858ae78f921
438,438,http://www.ufcstats.com/fight-details/8e4024cb49c963f2
439,439,http://www.ufcstats.com/fighter-details/67c1d46f4ed16f9e
440,440,http://www.ufcstats.com/fighter-details/3cf18e01cb6cbde3
441,441,http://www.ufcstats.com/fight-details/d439374c1fc95581
442,442,http://www.ufcstats.com/fighter-details/98d961097baaf308
443,443,http://www.ufcstats.com/fighter-details/f1d64ae34e088832
444,444,http://www.ufcstats.com/fight-details/4965d8eab468b839
445,445,http://www.ufcstats.com/fighter-details/729d4bd5a6cd0a97
446,446,http://www.ufcstats.com/fighter-details/b96619b3acd7d9da
447,447,http://www.ufcstats.com/fight-details/ebefe958473b3843
448,448,http://www.ufcstats.com/fighter-details/64facb6cc564262d
449,449,http://www.ufcstats.com/fighter-details/ce632027bf2a871b
450,450,http://www.ufcstats.com/fight-details/74b8a36293758342
451,451,http://www.ufcstats.com/fighter-details/5987b2458f4b5290
452,452,http://www.ufcstats.com/fighter-details/b8a85389d115e35a
453,453,http://www.ufcstats.com/fight-details/4dd2bcd2b025204e
454,454,http://www.ufcstats.com/fighter-details/9abc648e76c4493a
455,455,http://www.ufcstats.com/fighter-details/4f140403000158b5
456,456,http://www.ufcstats.com/fight-details/a5d2f0fed3ce2899
457,457,http://www.ufcstats.com/fighter-details/e4277e87a789d687
458,458,http://www.ufcstats.com/fighter-details/74f9448b97bf8bec
459,459,http://www.ufcstats.com/fight-details/9f3326195672c2b9
460,460,http://www.ufcstats.com/fighter-details/71505842fb6455c3
461,461,http://www.ufcstats.com/fighter-details/8be158ca1e5ea6a0
462,462,http://www.ufcstats.com/fight-details/b1af3bd0f8266a90
463,463,http://www.ufcstats.com/fighter-details/02f8fedc18cbd26c
464,464,http://www.ufcstats.com/fighter-details/c742287ed86a09bc
465,465,/statistics/events/
466,466,/statistics/fighters
467,467,http://statleaders.ufc.com
468,468,/
469,469,https://ufc.com/terms
470,470,https://ufc.com/privacy-policy
471,471,/
472,472,/statistics/events/
473,473,/statistics/fighters
474,474,http://statleaders.ufc.com
475,475,http://www.ufcstats.com/fight-details/be69cbf1f1671c8e
476,476,http://www.ufcstats.com/fighter-details/c814b4c899793af6
477,477,http://www.ufcstats.com/fighter-details/6a2f7c151031653d
478,478,http://www.ufcstats.com/fight-details/6c60e58f8e9e7a4c
479,479,http://www.ufcstats.com/fighter-details/4126a78111c0855a
480,480,http://www.ufcstats.com/fighter-details/369ea36e450ae62a
481,481,http://www.ufcstats.com/fight-details/bba6cc8760da34ab
